	institutionCode	collectionCode	catalogNumber	measurementSide	measurementType	scientificName	decimalLatitude	decimalLongitude	locality	verbatimLocality	basisOfRecord	measurementValue	measurementUnit	lithostratigraphicTerms	formation	member	references	materialSampleID
1368	RAM	P	89.13.616	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.07	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	529ad4a1-9c8c-4f8c-b604-afc18a8b826a
1369	RAM	P	91.11.8	left	M1 anteroposterior length		-na	-na	Pit 46	Alberta, Canada	FossilSpecimen	25.98	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	fbfc59df-537b-46a4-aac6-bc76b121866d
1370	RAM	P	91.11.8	left	M1 transverse width		-na	-na	Pit 46	Alberta, Canada	FossilSpecimen	28.21	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	bb44127a-fda6-43b5-ae96-245bf479117e
1371	RAM	P	98.5.191	right	M1 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	28.30	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	ae6b4033-a307-453e-9b1d-1651326b9b34
1372	RAM	P	98.5.191	right	M1 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	30.62	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	9c50d8f2-65d0-4595-9514-bbe159fffec8
1373	RAM	P	90.6.38	right	M1 anteroposterior length		-na	-na	Apex Evergreen Pit	Alberta, Canada	FossilSpecimen	24.54	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	b058720d-efaf-41d1-b26a-bf54023f38ea
1374	RAM	P	90.6.38	right	M1 transverse width		-na	-na	Apex Evergreen Pit	Alberta, Canada	FossilSpecimen	24.66	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	71b9b58b-bd49-4963-bed3-b7d90b764b43
1375	RAM	P	94.1.765	left	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	26.04	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	674c5eba-e59d-462b-ac5c-ed2845588d0b
1376	RAM	P	94.1.765	left	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.82	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	12a6e2c8-b082-4f39-8648-9f4931b706b7
1377	RAM	P	95.2.24	left	M1 anteroposterior length		-na	-na	Apex Evergreen Pit	Alberta, Canada	FossilSpecimen	25.34	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	d0c84dab-7bb9-47b4-9cc5-fd71b1e838d6
1378	RAM	P	95.2.24	left	M1 transverse width		-na	-na	Apex Evergreen Pit	Alberta, Canada	FossilSpecimen	26.44	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	5867a7a1-334b-4be1-9f63-e831ca07203e
1379	RAM	P	95.6.89	left	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	24.67	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	f7b44456-4f32-4a50-8665-d136ceaf0edb
1380	RAM	P	95.6.89	left	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.41	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	0ba87e92-a604-428b-a001-594858581a07
1381	RAM	P	89.13.618	right	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.57	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	830da00a-8ecd-4bf8-a963-4938387a4c91
1382	RAM	P	89.13.618	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.41	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	be54928f-5d82-4d2a-80dc-fa241206c4ae
1383	RAM	P	95.6.41	left	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.04	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	a2914d7e-45f6-42f0-8f88-f93c62eeab07
1384	RAM	P	95.6.41	left	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.56	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	26301fe4-eea6-463b-b2c0-5038156e66b1
1385	RAM	P	95.2.54	left	M2 anteroposterior length		-na	-na	Apex Evergreen Pit	Alberta, Canada	FossilSpecimen	24.93	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	16046c78-54f0-417f-9d1d-a2a95f11e8c4
1386	RAM	P	95.2.54	left	M2 transverse width		-na	-na	Apex Evergreen Pit	Alberta, Canada	FossilSpecimen	25.36	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	50f7af4d-2c81-496e-a7e1-74ecc0986234
1387	RAM	P	94.1.248	right	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	26.38	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	7a639ec3-2c7e-4c57-990c-02cc0ae43c91
1388	RAM	P	94.1.248	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	26.84	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	23529980-65ea-4b72-96b0-fc0a58e9d723
1389	RAM	P	94.1.342	right	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	23.64	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	a490da3e-9dba-4c10-b33f-371f2af6b2d7
1390	RAM	P	94.1.342	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	23.80	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	a2cee8ea-b5cb-4b95-aeac-e876af51559e
1391	RAM	P	94.1.478	right	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.46	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	d737fea0-a122-477a-ba54-4c422ec87318
1392	RAM	P	94.1.478	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.92	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	7c19b661-b4b3-4cf8-8062-1a576651c8c0
1393	RAM	P	02.8.1	right	M2 anteroposterior length		-na	-na	TBG Pit 4	Alberta, Canada	FossilSpecimen	26.72	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	123611ff-621a-4c86-8c80-704c5c4e93fc
1394	RAM	P	02.8.1	right	M2 transverse width		-na	-na	TBG Pit 4	Alberta, Canada	FossilSpecimen	27.07	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	39dc6234-2473-4a75-9dd4-45249c38a788
1395	RAM	P	94.1.388	right	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.62	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	df0d9c52-6ccd-4b3b-815d-2bf54ccd2949
1396	RAM	P	94.1.388	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	26.42	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	f0cb22f4-4469-45ac-861b-32751890c585
1397	RAM	P	94.8.38	right	M2 anteroposterior length		-na	-na	Riverview Pit	Alberta, Canada	FossilSpecimen	26.12	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	ccbb0806-e5a0-48c9-ad45-3ced6ee5ed8c
1398	RAM	P	94.8.38	right	M2 transverse width		-na	-na	Riverview Pit	Alberta, Canada	FossilSpecimen	25.59	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	601575fd-4e2c-4a0c-bbfd-3a1b410f570f
1399	RAM	P	94.1.141	right	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	25.87	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	59c6f5ae-5d48-4bd9-88b4-5eb3b7d3adad
1400	RAM	P	94.1.141	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	23.83	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	6520a734-837c-481e-94aa-b51df4f2acda
1401	RAM	P	94.1.884	right	M2 anteroposterior length		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	26.13	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	454288bf-ef09-4ec9-8520-a414b7ae493b
1402	RAM	P	94.1.884	right	M2 transverse width		-na	-na	Pit 48	Alberta, Canada	FossilSpecimen	27.35	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	00a41254-0809-4fdd-b8c9-7907ace7fa12
