,catalogNumber,institutionCode,otherCatalogNumbers,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,pointElevationInMeters,materialSampleID,measurementUnit,measurementType,measurementValue,diagnosticID
447, 28665,MVZ,MVZ 28665MVZ 28665,36.7388,-119.9531,4.828,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,c9736c4a-cb04-4909-b5cd-a9038b598d7f
448, 29145,MVZ,MVZ 29145,36.133317,-120.74753899999999,3.219,449.58000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,48ef58a4-a712-4aae-80e3-b1fa587194ec
449, 29374,MVZ,MVZ 29374MVZ 29374,36.620269,-121.82224599999999,0.16089,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,f09d3ee3-fb4f-4e1a-85b4-8d02cff05089
450, 29375,MVZ,MVZ 29375MVZ 29375,36.60922,-121.83560700000001,0.80467,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,bd9f0994-f4be-48ca-925d-d68100c447fa
451, 29898,MVZ,MVZ 29898MVZ 29898,41.73066,-122.64055,7.809,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,51.0,990caecd-8861-46a0-a9e1-8b01017924f7
452, 29915,MVZ,MVZ 29915MVZ 29915,39.7662652,-121.78823899999999,7.093999999999999,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,60.0,c6216d1d-3f31-4013-9c5a-0514205f3dfe
453, 29916,MVZ,MVZ 29916MVZ 29916,39.606455600000004,-121.67523500000001,9.611,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,54.0,aeb15fbb-8327-4e05-842e-55898e977afc
454, 29917,MVZ,MVZ 29917MVZ 29917,39.4679347,-121.64929199999999,0.0933,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,59.0,5ee39e6f-38c4-4c1f-af3b-6673efb7fa79
455, 31304,MVZ,MVZ 31304MVZ 31304,33.8283609,-116.533406,1.0668,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,fb9114ef-eadd-4d4c-b687-4999d8b6d2ee
456, 3148,MVZ,MVZ 3148MVZ 3148,32.64,-116.78,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,52.0,d8468bbe-9a9e-495d-9f87-4e1a60d1162a
457, 3157,MVZ,MVZ 3157MVZ 3157,32.715,-117.156,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,66fdc232-6481-428b-8362-55e6a3042d55
458, 3158,MVZ,MVZ 3158MVZ 3158,32.7,-117.24600000000001,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,41ba04b3-2b0c-4fd9-b191-d2f826619a2b
459, 3172,MVZ,MVZ 3172MVZ 3172,33.07,-116.6,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,a1991391-e84b-40a6-8260-bcfa5c6cf706
460, 32380,MVZ,MVZ 32380,38.828696,-119.78573700000001,0.80467,1554.48,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,53.0,658d6823-2705-45d6-9503-79ca97761c8f
461, 3441,MVZ,MVZ 3441MVZ 3441,36.59962,-121.897474,1.609,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,61.0,7acbbf50-dd1c-4de3-b637-396a783d12a8
462, 34504,MVZ,MVZ 34504MVZ 34504MVZ 34504,40.190526899999995,-122.236143,3.647,91.44,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,0abb707a-c6af-4308-a5dd-dfe7abdb7a68
463, 34505,MVZ,MVZ 34505,40.190526899999995,-122.236143,3.647,91.44,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,59422eb2-c2df-4875-913b-0b2397935b28
464, 34506,MVZ,MVZ 34506MVZ 34506MVZ 34506,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,62.0,0fb96a90-3b50-425e-a422-e06b8df06f9e
465, 34507,MVZ,MVZ 34507,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,8fbf5bac-8755-4462-aa79-d319aab65c2e
466, 34508,MVZ,MVZ 34508,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,53.0,e2e727e4-e0ec-4298-8945-e253f0471c24
467, 34509,MVZ,MVZ 34509,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,57.0,55426912-f9b5-4afd-9255-bf779b7122cb
468, 34510,MVZ,MVZ 34510,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,54.0,15ba7863-5fe9-4d70-84f2-81d1cb56a627
469, 34511,MVZ,MVZ 34511,40.315262700000005,-122.069149,0.425,182.88,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,57.0,22a107ec-1b63-4c06-9faa-670901592156
470, 36612,MVZ,MVZ 36612,40.394887,-123.015054,1.109,1341.1200000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,aa502c1b-12a1-4cae-93bd-4ba2f0b2f143
471, 3939,MVZ,MVZ 3939MVZ 3939,34.441,-119.26,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,655c3e7b-a42f-4ded-b6b3-f25de3ed3bb1
472, 3941,MVZ,MVZ 3941MVZ 3941,34.2780872,-119.27753899999999,2.414,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,7e7c7676-376f-470e-929c-2209db9ce698
473, 4096,MVZ,MVZ 4096MVZ 4096,37.435739,-122.131845,6.437,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,5c31ad72-690e-4c8a-9cda-14abcb9059c5
474, 44243,MVZ,MVZ 44243,40.6096034,-123.55740800000001,5.646,1676.4,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,61.0,e856a632-7072-4c95-8f1c-b602c20533ee
475, 5034,MVZ,MVZ 5034MVZ 5034,37.724039000000005,-122.45598700000001,0.80467,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,61.0,0c384acd-a384-415f-9424-b3442dab4282
476, 51418,MVZ,MVZ 51418MVZ 51418MVZ 51418,35.1939609,-119.29954,1.609,88.39200000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,57.0,680d3203-e420-49ee-832b-c43aa46c7514
477, 51419,MVZ,MVZ 51419,35.1939609,-119.29954,1.609,88.39200000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,59.0,2cba0f94-ef4a-4575-9ab9-c570b0f2255c
478, 55033,MVZ,MVZ 55033,36.7055,-119.0741,1.207,883.9200000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,60.0,1ed11453-d3e4-4b32-baaf-e591bde90b10
479, 56873,MVZ,MVZ 56873,40.416340000000005,-123.43064,2.7710000000000004,1127.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,3e1919af-0f47-43bf-82b6-99006078b6be
480, 56874,MVZ,MVZ 56874,40.4163424,-123.41168600000002,0.446,609.6,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,60.0,cbb48013-24f2-4039-8112-06d224da13ec
481, 58876,MVZ,MVZ 58876,40.8748542,-123.731703,4.921,1493.52,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,57ac9d21-bb3c-4e32-9ab9-6d1ea176c27d
482, 59727,MVZ,MVZ 59727,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,3f9f5238-cd4e-475a-8173-f1daf7013c0c
483, 59728,MVZ,MVZ 59728,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,39eca9af-5b03-472f-a3f6-505002c32454
484, 59729,MVZ,MVZ 59729,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,364e1a4a-fd39-4ce8-b52d-1500152bf4db
485, 59730,MVZ,MVZ 59730,40.1656161,-122.80035,0.09495,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,f82466c3-c78d-45de-a588-fd0761cf293f
486, 59974,MVZ,MVZ 59974,35.427710600000005,-118.49432,1.609,1188.72,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,637fdc2b-8519-4dad-af8d-9bfb7cfd0d67
487, 6380,MVZ,MVZ 6380MVZ 6380,34.8760033,-118.89392,1.609,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,2c9340f3-a0f6-4a40-9704-e718204b1a6b
488, 64981,MVZ,MVZ 64981,36.065444,-117.51506299999998,0.03,1744.98,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,a45926c4-dae1-4ef2-9f31-e0079765d20c
489, 64982,MVZ,MVZ 64982,36.065794,-117.522775,0.03,1748.028,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,f120c160-ba30-4818-9491-260dca2b4be9
490, 64983,MVZ,MVZ 64983,36.075254,-117.516499,0.03,1744.98,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,2b552ce3-5e56-4f12-817e-cfed62c86ce5
491, 65442,MVZ,MVZ 65442MVZ 65442MVZ 65442,41.3814079,-122.374183,4.197,1219.2,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,72fcce53-04b5-4668-8121-c3e7d4125e2f
492, 65608,MVZ,MVZ 65608,36.370134,-121.75093799999999,0.3219,1066.8,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,51.0,24b87296-b52f-436b-9b32-836ee7618bc5
493, 66427,MVZ,MVZ 66427,35.14612,-119.4559,3.3,274.32,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,6d5880e0-cefa-45c9-b2e7-0fa801822f25
494, 69099,MVZ,MVZ 69099MVZ 69099,41.9262514,-124.11233600000001,1.8219999999999998,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,60.0,616f3d6f-3ea8-4137-92e4-320ee9ec0f84
495, 69101,MVZ,MVZ 69101,41.910649400000004,-122.925881,0.624,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,23bb6479-f960-4d33-ab2a-1cf5b7ae459f
496, 69103,MVZ,MVZ 69103MVZ 69103MVZ 69103,41.755840299999996,-122.26858200000001,2.4930000000000003,1097.28,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,7eb81055-113f-48ae-a875-0c7ddb0a5761
497, 69104,MVZ,MVZ 69104MVZ 69104MVZ 69104,41.445363799999996,-122.45148700000001,4.635,883.9200000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,57.0,85071f0f-e640-410f-90fd-df37b9f85953
498, 69105,MVZ,MVZ 69105MVZ 69105MVZ 69105,41.4716,-122.4662,1.239,838.2,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,61.0,455d57e8-fa4d-48a7-8325-abb36ab2b616
499, 72535,MVZ,MVZ 72535,36.5768639,-121.05343,2.01168,914.4000000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,51.0,38dc0dff-c6ab-47b0-bcad-b4ffc193f72c
500, 72536,MVZ,MVZ 72536,36.5768639,-121.05343,2.01168,914.4000000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,53.0,0327949f-304e-4271-87a1-783482555591
501, 72537,MVZ,MVZ 72537,36.5768639,-121.05343,2.01168,914.4000000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,54.0,09fc0e4a-281a-4ce1-93e1-b5d8efd50d0c
502, 72540,MVZ,MVZ 72540,36.4443,-120.6724,1.0,579.12,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,51.0,449a5339-faa7-4d29-bf72-05b38e720f4c
503, 74393,MVZ,MVZ 74393MVZ 74393,39.6501448,-121.601151,0.539,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,890afc95-f0e6-408a-98bd-8694409a1ef5
504, 74395,MVZ,MVZ 74395MVZ 74395,39.6474268,-121.61882299999999,1.9875,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,c6c5f918-f9c8-4371-a465-af3ec4e465e2
505, 74396,MVZ,MVZ 74396MVZ 74396,39.650182,-121.587827,0.539,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,3e0393d5-5fed-4627-bf48-cf29135b22ab
506, 77047,MVZ,MVZ 77047MVZ 77047,34.056,-117.182,1.0,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,61.0,e6d495bd-b0b2-4367-8b92-cd8dc8398631
507, 84338,MVZ,MVZ 84338,33.9329862,-116.929282,1.3716,685.8000000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,e61c44a3-96e9-4576-afd5-8dcddd6b5fae
508, 85015,MVZ,MVZ 85015,33.9622539,-116.929194,1.609,868.6800000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,b1f0eebd-92f3-4652-a781-18ee89d5f1e8
509, 85016,MVZ,MVZ 85016,33.9622539,-116.929194,1.609,868.6800000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,382a3987-805e-4b17-841e-3afcffa720dd
510, 85018,MVZ,MVZ 85018,33.9622539,-116.929194,1.609,868.6800000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,8f9d95bc-1f26-4acd-9a7c-3714d0b03070
511, 85019,MVZ,MVZ 85019,33.955290399999996,-116.92919599999999,1.609,822.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,66b55439-21d6-4146-a1f3-a90fb35182f7
512, 85020,MVZ,MVZ 85020,33.9402674,-116.90213999999999,1.609,792.48,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,8030d8e6-9ecf-4a58-b4dc-08c696836912
513, 85021,MVZ,MVZ 85021,33.9099521,-116.593253,0.785,274.32,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,48259cd9-bbf2-432e-a354-d329cfda74f9
514, 87972,MVZ,MVZ 87972MVZ 87972MVZ 87972,37.6378422,-121.575969,2.211,76.2,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,53.0,e0b76b63-ea92-46ea-9aad-11b0d1ae3712
515, 88567,MVZ,MVZ 88567MVZ 88567MVZ 88567,38.2500657,-122.36163300000001,3.9799,60.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,61.0,101b1ac4-abe8-4996-9df7-a0cbcd261416
516, 89625,MVZ,MVZ 89625,33.9400561,-116.91905200000001,1.0668,822.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,50.0,205ae493-f984-45ac-bdb1-87ebdaf62bbf
517, 89626,MVZ,MVZ 89626,33.893102,-116.791225,0.762,518.1600000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,9227e7e2-b3ff-442e-97f4-b14d70e5d9ea
518, 89627,MVZ,MVZ 89627,33.893102,-116.791225,0.762,518.1600000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,23060a01-b328-46e8-bdf8-535b27b28b39
519, 90065,MVZ,MVZ 90065,33.883,-116.615,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,0a1df6dc-4c07-4a72-8823-479a8bb28d3b
520, 90651,MVZ,MVZ 90651MVZ 90651MVZ 90651,33.9148653,-116.793425,0.3048,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,31f072ac-2e0f-4f74-9ca3-c0d3da3fddd6
521, 95402,MVZ,MVZ 95402MVZ 95402,40.56728,-124.1438,4.149,,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,60.0,caeb8a53-385a-4398-b562-656eec5b644e
522, 96424,MVZ,MVZ 96424,41.1017824,-121.51933700000001,1.839,1036.3200000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,52.0,29b5e9cd-6bac-4eb9-9af3-6d86356e723f
523, 98962,MVZ,MVZ 98962,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,51.0,cb5eb474-bec1-40a6-9f19-b0d0c5ac6f81
524, 98963,MVZ,MVZ 98963,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,52.0,0710ecec-8406-42e6-9190-3389f35592a5
525, 98964,MVZ,MVZ 98964,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,52.0,200c6b0c-43e5-42cb-bd6c-de983db9acca
526, 98965,MVZ,MVZ 98965,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,52.0,4a73f41e-6f8f-4988-8c31-eaf9574b886e
527, 98966,MVZ,MVZ 98966,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,52.0,f5ad131a-615e-48a5-becd-c39022909b53
528, 98968,MVZ,MVZ 98968,36.265,-118.0475,1.0,1584.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,a46694fa-adc4-4848-91c8-757bb83789c4
529, 98969,MVZ,MVZ 98969,36.227779999999996,-118.09050400000001,0.03,2286.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,0e2cb68f-a1ac-48b1-b076-373a1a78dd97
530, 98972,MVZ,MVZ 98972,36.265,-118.0475,1.0,1584.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,02766970-fe9d-41e9-b0ba-270fb1af9a24
531, 99337,MVZ,MVZ 99337,36.7875,-118.6604,2.42643,1402.0800000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,52.0,6df9c461-bb3e-46a9-8299-56d8d8d9779d
532, 99338,MVZ,MVZ 99338,36.7875,-118.6604,2.42643,1402.0800000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,e4334af1-c3e3-4785-94dd-442e5336a844
533, 99529,MVZ,MVZ 99529,40.45807,-123.4568,2.93866,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,49351c05-1d5f-4be6-b5b3-7446029680bc
534, 99530,MVZ,MVZ 99530,40.45807,-123.4568,2.93866,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,57.0,78c50ec9-1ea0-42c5-9b18-9fc6c2c4dc24
535, 99895,MVZ,MVZ 99895,34.033609999999996,-117.04222,2.81796,594.36,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,1b890064-bf85-4a16-9767-2bcba659cbe2
536, 99896,MVZ,MVZ 99896MVZ 99896MVZ 99896,34.0172371,-117.182878,2.414,579.12,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,6b23993d-b93c-400b-95e6-a9826ade5318
537, 99897,MVZ,MVZ 99897MVZ 99897MVZ 99897,33.896,-117.054,1.0,457.20000000000005,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,7880f3a8-d865-4e0b-ab2c-791ae744af40
538, 99900,MVZ,MVZ 99900,33.965661,-117.006723,2.414,731.52,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,603490ae-70bd-4417-8a70-bae215dfa0ac
539, 99901,MVZ,MVZ 99901,33.965661,-117.006723,2.414,731.52,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,fb160e6c-5ffa-4419-b89e-47d3621c1901
540, 99902,MVZ,MVZ 99902,33.965661,-117.006723,2.414,731.52,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,78dab176-0972-4e9b-abeb-044eb137bb93
541, 99903,MVZ,MVZ 99903,33.9312071,-117.00013999999999,0.804672,762.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,57.0,5bd8a974-46fb-4fe2-9388-11cfed65a5a2
542, 99904,MVZ,MVZ 99904,33.9312071,-117.00013999999999,0.804672,762.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,54.0,fd1ad8fb-b9c2-4d80-8b99-02c9242de363
543, 99905,MVZ,MVZ 99905,33.9312071,-117.00013999999999,0.804672,762.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,56.0,72a0ed88-3041-49f1-acd3-177cc4219f9b
544, 99906,MVZ,MVZ 99906,33.929793200000006,-116.80466399999999,1.609,624.84,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,56.0,86dfcd47-09ad-4425-8eaf-4e7c95c735f8
545, 99907,MVZ,MVZ 99907,33.929793200000006,-116.80466399999999,1.609,624.84,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,c1489d9e-3fd9-4128-a813-b2a71c7e18f1
546, 99909,MVZ,MVZ 99909,33.929793200000006,-116.80466399999999,1.609,624.84,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,50.0,e25e61eb-db9f-4835-8509-332d04e8e292
547, 99910,MVZ,MVZ 99910,33.9150671,-116.78444099999999,0.6096,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,3d14a8e3-f769-4042-bc2b-af91ed6dc280
548, 99911,MVZ,MVZ 99911,33.9150671,-116.78444099999999,0.6096,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,25ac1abe-473a-46bd-a44d-818de7324115
549, 99912,MVZ,MVZ 99912,33.9150671,-116.78444099999999,0.6096,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,63c8221d-a150-4652-b2f4-26611edc7cab
550, 99913,MVZ,MVZ 99913MVZ 99913MVZ 99913,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,55.0,496d2a7b-5fda-4d11-84e7-09c04a5ec9ba
551, 99914,MVZ,MVZ 99914,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,54.0,fe81afb7-859f-4279-90f4-05811a565e76
552, 99915,MVZ,MVZ 99915,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,59.0,a9410904-6d68-48be-a4d9-d77413ed7514
553, 99916,MVZ,MVZ 99916,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,56.0,f2fbd9a1-2452-48e7-b704-63f01ce01475
554, 99917,MVZ,MVZ 99917,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,53.0,1bdddef3-02ef-478f-a9e5-5d5133c48de5
555, 99918,MVZ,MVZ 99918,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,58.0,d46d66e0-a3c4-4776-bd76-e1c12903827e
556, 99919,MVZ,MVZ 99919,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,6b0a9b8f-d3e4-4db6-9f7e-f0cc32c994f3
557, 99920,MVZ,MVZ 99920,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,789551e1-271d-408a-a7d6-212889c504e1
558, 99922,MVZ,MVZ 99922,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,8465935c-dfbd-4deb-aa95-194a4756c004
559, 99923,MVZ,MVZ 99923,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,b1367f06-5c8b-4a77-ab4b-7d50652b53e0
560, 99924,MVZ,MVZ 99924,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,e7353ecd-cc2f-4c48-a82d-01722f96aaed
561, 99926,MVZ,MVZ 99926,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,9ce896d3-de5c-4349-a476-ceb7754723b6
562, 99927,MVZ,MVZ 99927,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,b8800b3d-af73-4cfe-9310-cce1b516c7dd
563, 99928,MVZ,MVZ 99928,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,8707d2fb-7cbd-47a9-98c5-757a8e189a67
564, 99929,MVZ,MVZ 99929,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,76c2500e-f3fe-4682-a40c-90b88ed2a58c
565, 99930,MVZ,MVZ 99930,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,d9652355-4b47-4321-b01e-d4eb034a292d
566, 99931,MVZ,MVZ 99931,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,634b0585-c558-4cd2-959c-bb4fffee9e79
567, 99932,MVZ,MVZ 99932,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,880b6d85-36fa-4e6b-b910-38dee98f8342
568, 99933,MVZ,MVZ 99933,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,ef9c34ed-3dc0-4092-b6da-da95497586b6
569, 99934,MVZ,MVZ 99934MVZ 99934MVZ 99934,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,311d74b6-e657-4d0c-9192-564adb2a063e
570, 99935,MVZ,MVZ 99935,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,225dd0be-f561-43ba-aae2-261d137dae5c
571, 99936,MVZ,MVZ 99936,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,cace0abf-aaff-4ae7-9dd3-6a479fd3045f
572, 99937,MVZ,MVZ 99937,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,ff2848ab-facc-4d42-a354-367acc084a85
573, 99938,MVZ,MVZ 99938,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,8b043116-9f40-4242-9379-bf1048a987de
574, 99940,MVZ,MVZ 99940,33.8776859,-116.62166100000002,1.609,335.28000000000003,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,6d611b67-220b-4d8b-bffd-046b02e19b52
575, 99941,MVZ,MVZ 99941,33.8776859,-116.62166100000002,1.609,335.28000000000003,79798931-0f46-41a8-8909-24b382aadcf8,mm,hind foot length,,07bf4448-bd17-47ae-afd6-79f33de1c713
576, 100739,MVZ,MVZ 100739,36.458729999999996,-121.23423000000001,0.16089,457.20000000000005,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,162.0,1bffc294-08f0-4f34-9ac5-c19c9933dfe7
