,institutionCode,individualID,scientificName,sex,country,stateProvince,lifeStage,ageValue,ageUnit,ageEstimation,measurementUnit,materialSampleID,measurementType,measurementValue,diagnosticID
261,Smithsonian,470198,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,ec8ee19a-7a84-46c8-81dd-843b8f13e6b2
262,Smithsonian,351948,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,89045086-d52d-46d2-8a23-1ae690c82b7b
263,Smithsonian,351946,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,5ae10ebe-9751-40e9-a5a1-18688e5fa8f0
264,Smithsonian,344217,Aepyceros melampus melampus,Male,South Africa,Mpumalanga,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,4f258e02-05d3-4f19-b87a-556fd2d6aa4d
265,Smithsonian,163201,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,22eacb1e-881a-44a8-90a1-60d74473066c
266,Smithsonian,163202,Aepyceros melampus rendilis,Male,Kenya,,Very Old,~9,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,7b2e7261-6e2b-4282-8085-0451174b04f8
267,Smithsonian,354861,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,8b499574-068b-4451-9324-4a4c4fe91b3d
268,Smithsonian,182036,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,f8f6a708-f8a6-4641-8ee9-11e1e019168c
269,Smithsonian,163206,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,43fb6a95-1c0a-4089-ae6a-538dd8bef918
270,Smithsonian,18955 (34699),Aepyceros melampus suara,Male,Kenya,Taveta,Juvenile,2+ years?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,109f3a0f-6449-48e5-bd05-0f40ef5202ce
271,Smithsonian,18957 (34777),Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,0fce14b1-dd76-4de1-937a-4ce5b63703ed
272,Smithsonian,268454,Aepyceros melampus suara,Male,Kenya,Rift Valley,Adult,,,"No teeth, horns fully developed Adult",mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,311160d1-6af0-43ac-880f-b3be6f5fd7ae
273,Smithsonian,163205,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,6380d9d9-4ef3-4a36-b954-232df19d0034
274,Smithsonian,162000,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,229.04,fcb9db65-a230-4227-9571-98b0a89a0f49
275,Smithsonian,162001,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,208.83,1cb64e3b-87d2-4346-bc52-7a0ad64e8b60
276,Smithsonian,163200,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,230.86,78cb8d47-21cb-46d7-8050-22623c027a2e
277,Smithsonian,163196,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,220.66,df4553f4-2589-4ef4-8541-854b3a30c1c3
278,Smithsonian,163197,Aepyceros melampus suara,Male,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,220.89,fd4f4b3f-4de2-43fa-86aa-03f4301c0e5d
279,Smithsonian,163203,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,af6a3a31-6d90-438e-8416-c2cf829e3b39
280,Smithsonian,163198,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,12b9e63e-97a7-4256-b9d7-23d43d751255
281,Smithsonian,163199,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,222.55,61050271-80e1-4c5b-8e4d-ce92bd457b9d
282,Smithsonian,181893,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,f79adcee-8117-4f93-8b95-57902377d974
283,Smithsonian,181858,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,c45e3eb7-bd30-415d-9dd1-a2a78e1ce488
284,Smithsonian,181865,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,7c1fa566-88dc-438a-b409-f2cb4079edc5
285,Smithsonian,181920,Aepyceros melampus suara,Male,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,dafb45f3-5b49-4d54-9535-f0990f3c97f4
286,Smithsonian,181980,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,1bbf8063-c06a-4fb0-8a6c-43ce51790a5a
287,Smithsonian,184785,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,ab068802-fc08-467d-a73e-ea7c2ba143da
288,Smithsonian,239150,Aepyceros melampus suara,Male,Kenya,,Older Adult,~6.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,976920aa-163d-43d6-92b4-358913e8e204
289,Smithsonian,163204,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,13901981-0891-48a3-8107-958aaa8271ed
290,Smithsonian,200958,Aepyceros melampus suara,Male,Tanzania,,Older Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,8a2824af-cd94-47c1-ae09-c867385825eb
291,Smithsonian,201012,Aepyceros melampus suara,Male,Tanzania,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,57a31ca8-86df-4abf-aab6-43455e8a2aff
292,Smithsonian,161964,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,Molars well worn,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,e1f2033e-9aef-41b9-a000-85094a551b48
293,Smithsonian,161967,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,8de3bfaa-5d3b-4109-979e-c6f26f5a0f46
294,Smithsonian,161962,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,~3,year,molars not well worn,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,ec471952-439a-49d1-8b03-b0b281afbd28
295,Smithsonian,163207,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,M1 slightly worn-all M3s erupted,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,b02009b2-6cc3-4419-bc23-e700539813e4
296,Smithsonian,161966,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,e8d033f8-d997-44b9-baa4-874abbfce5f8
297,Smithsonian,161970,Alcelaphus buselaphus cokii,Female,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,c69fe47c-2c81-4a28-869d-3c1465199619
298,Smithsonian,20924,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,547ca595-a529-4354-b213-8053d4d61723
299,Smithsonian,162995,Alcelaphus buselaphus cokii,Male,Kenya,,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,2b104e25-3e1a-43f4-bb23-f7e65faba04e
300,Smithsonian,162994,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,0a3fe3af-1751-4405-957b-f2688cca4755
301,Smithsonian,181881,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,439b6151-d569-4830-94a5-962ff0f4465a
302,Smithsonian,163153,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,b51bafef-5173-4bc4-9f7c-dea6eadbd464
303,Smithsonian,162997,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,e6339dea-f680-4594-818a-4e546d7b6c44
304,Smithsonian,163155,,Male,Kenya,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,68d8a16f-f3bb-4656-863e-11dc321faf99
305,smithsonian,163160,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,3d41e37f-d4fa-4e0d-b702-8ef05d8cbe7c
306,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,134958e2-72b7-4cbb-92b2-9a9cbd201a09
307,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,7d4c7f7b-9dc0-4210-9ccb-8e55aeb335f2
308,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,e069f8d6-a245-4cbb-b571-c68fe69c7223
309,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,9ae07d3e-f29e-4c93-9fa7-b9b9ee648207
310,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,642b8d83-75cc-4a23-aac5-934609abb8a0
311,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,edab4c8c-ac4a-4429-8a45-90a774f18d92
312,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,1e0f4604-6676-4c36-89bc-cf55fd6aaa5e
313,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,c6b9554e-0e28-45d5-b507-d116118e2b4b
314,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,479b6524-48d7-4dee-af57-8b9d587ee9bc
315,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,b6ea3053-7f69-4805-aadc-dc697371e380
316,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,bc2a7f23-b5a2-4042-bfed-c188a547fff3
317,,,,,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Length,,e3888978-6251-4838-94e1-ec46b27bdd7d
318,AMNH,83537,Aepyceros melampus melampus,Female,Botswana,Chobe,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,9d3e5016-b432-4977-99a3-be320296a388
319,AMNH,83534,Aepyceros melampus melampus,Female,South Africa,Bechuanaland/Orange Free State,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,18.45,bd6c03a8-fcb3-480b-89f4-e933a7e47098
320,AMNH,80496,Aepyceros melampus petersi,Female,Angola,Huila,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,3f3f39de-166e-45db-b215-ee7e5b77df5a
321,AMNH,165096,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,07ad7ef9-6a7c-42d9-939f-9b03735a9ff1
322,AMNH,165100,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,539fe2ef-5195-437f-ae60-e7fa756201ac
323,AMNH,165097,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Juvenile,2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,7bd4c066-33bc-4c34-a3f5-ae313c620ebb
324,AMNH,179213,Aepyceros melampus redilis/ suara,Female,Kenya,Ngare Ndare,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,93c5102b-b50a-472d-b961-49b6081c45e4
325,AMNH,114233,Aepyceros melampus rendilis,Female,Kenya,Kilibasi,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,56990c35-ce19-4074-a00d-208896f37974
326,AMNH,27799,Aepyceros melampus rendilis,Female,Kenya,Athi Plains,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,4067bca7-5085-4eb3-96e9-845426a9b295
327,AMNH,216391,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,17.9,8dd8db9e-fcce-4ff8-997e-f1d47cef374b
328,AMNH,216393,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,18.44,d95d4c23-ec29-4387-b5aa-d12154962f1b
329,AMNH,216392,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,18.69,07377271-bb3b-4d6f-b055-b98a58f90bf7
330,AMNH,216394,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,20.29,d00df116-fd14-4ad4-a643-087b5286afe9
331,AMNH,161014,Aepyceros melampus johnstoni,Male,Zambia,Namwala District,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,06844ccf-5a07-4dcf-8840-f4271b8dbfa5
332,AMNH,83542,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,d620855b-71e2-4fe5-879a-8f1fb2dca9b5
333,AMNH,83539,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,d3227af9-cce8-453d-a610-b862f3376d17
334,AMNH,83541,Aepyceros melampus melampus,Male,Botswana,Ghanzi,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,6c0a2440-993d-4f43-bd4a-617da6cb3d7c
335,AMNH,80498,Aepyceros melampus petersi,Male,Angola,Huila,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,443872d9-cf65-4633-8246-1894e97e6527
336,AMNH,165095,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,8ad11533-98c9-40b7-9a6c-40ab285f9e4e
337,AMNH,165099,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,a03bfa5c-47c8-49e8-9519-5324d24f1860
338,AMNH,165094,Aepyceros melampus petersi,Male,Namibia,Kaokoland ,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,da1f7714-ffbb-4516-bd01-ea44cb1af8a3
339,AMNH,179207,Aepyceros melampus redilis/ suara,Male,Kenya,Ngare Ndare,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,b9e5d47d-ff31-43b6-99b4-1181e6532e86
340,AMNH,179208,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,42fb5ab9-8d64-4230-bd85-2fd92f4b7abc
341,AMNH,179209,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,8b07df48-695b-45c7-beec-29329cacebef
342,AMNH,179210,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,5da4c1c2-e6d0-4b77-9cb1-dfc9a23f4345
343,AMNH,27697,Aepyceros melampus rendilis,Male,Kenya,Laekipia,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,2e1d9c42-7db2-47fd-bb7b-8617c6313ee8
344,AMNH,82050,Aepyceros melampus suara,Male,Tanzania,Guerametti,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,20.88,c3a9f842-e8ca-4ad5-9343-156863236d7c
345,AMNH,82048,Aepyceros melampus suara,Male,Tanzania,Guerametti,Young Adult,almost 2?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,18.54,cdc2b3a5-d4e7-46d8-98f5-4c696a44f876
346,AMNH,165098,Aepyceros melampus petersi,Male ,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,f7eaa733-5540-4895-b9fc-25dd13583980
347,Carnegie,6873,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,02cee284-0344-4f29-b233-0d3edb1c7c69
348,Carnegie,6862,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,c79961d0-0db4-4926-995a-b925f9abfd2a
349,Carnegie,6878,Aepyceros melampus petersi,Male ,,,nan,na,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,1d28d6bd-3fe1-4303-a227-1a47b8d1b658
350,Smithsonian,368557,Aepyceros melampus melampus,Female,Botswana,Bechuanaland Protectorate,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,825f051b-3f7b-4d8a-a568-bcd4b1200ea5
351,Smithsonian,368559,Aepyceros melampus melampus,Female,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,fdb52b87-4dc5-4c6f-8f13-b96aa81c12a9
352,Smithsonian,368562,Aepyceros melampus melampus,Female,Botswana,,Young Adult, ~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,bbae809e-10b9-442f-8388-86f7e7059707
353,Smithsonian,351947,Aepyceros melampus melampus,Female,South Africa,Kwazulu-Natal,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,f2663a1c-e5a3-4ce4-aa29-4d4e97f20b40
354,Smithsonian,18954 (34698),Aepyceros melampus suara,Female,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,892f836f-a2cd-4c06-ad5d-7a8f3249a1bc
355,Smithsonian,163046,Aepyceros melampus suara,Female,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,18.4,c9caf973-7023-44a9-8fac-9bead3362e25
356,Smithsonian,259458,Aepyceros melampus suara,Female,Tanzania,,Old Adult,~8,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,9cc10520-8afa-49b9-8f23-6b91191015a6
357,Smithsonian,261111,Aepyceros melampus suara,Female,Tanzania ,,Prime Adult,,,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,16.3,830503ef-f98c-4167-8345-16f91d9a236f
358,Smithsonian,337256,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,19.42,450ac488-2bb7-4c70-a47f-2cbb9e600197
359,Smithsonian,337257,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,17.67,d3fcc914-04e6-41bf-82c5-8836d6ede961
360,Smithsonian,368556,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~6,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,08bed1fe-db52-47b7-9f6e-c3c5ee0fa064
361,Smithsonian,368558,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~7,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,485c244a-730b-4e53-85f8-d1c77d043f72
362,Smithsonian,368561,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,bbaf09b1-046f-47e6-a7fe-8f6039fe1fa1
363,Smithsonian,368563,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,95c2d904-9c89-46bf-b6ea-02e58c458030
364,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,"Tsau, 21 Mi SE, 24 12 S, 22 17 E",Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,aa4c1dfb-990e-4b0a-918a-8741b206b641
365,Smithsonian,368564,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,7e0536fb-4757-4270-8afa-110ac175cf47
366,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,,Juvenile,22-24,month,M3 erupting,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,3fc81ba1-d44c-42ad-bd82-2747707b8f65
367,Smithsonian,470198,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,7c4ce4fa-6b62-4d41-b433-383b9d201c05
368,Smithsonian,351948,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,8e88fc43-4ae5-4724-94b6-399603582990
369,Smithsonian,351946,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,ed123163-4ecd-4e3b-88e5-0afa9010d560
370,Smithsonian,344217,Aepyceros melampus melampus,Male,South Africa,Mpumalanga,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,53ee808a-08a5-4ee2-b34d-294d847084b9
371,Smithsonian,163201,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,512ef91c-1a3f-4490-a4ac-9d5728eb02c5
372,Smithsonian,163202,Aepyceros melampus rendilis,Male,Kenya,,Very Old,~9,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,c7816954-6b2a-44ee-a22f-01b4b5802233
373,Smithsonian,354861,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,7dd5bd2d-98cd-41a8-a6d2-d04500717d0d
374,Smithsonian,182036,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,4099f92a-1634-4ba3-ae05-db9d1b9de442
375,Smithsonian,163206,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,f543ec53-15ce-46ad-8842-e14f9768fb06
376,Smithsonian,18955 (34699),Aepyceros melampus suara,Male,Kenya,Taveta,Juvenile,2+ years?,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,9f590d85-72e3-482e-918b-79ffdd3b4ac6
377,Smithsonian,18957 (34777),Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,568085bc-950b-453a-97e9-e72871720241
378,Smithsonian,268454,Aepyceros melampus suara,Male,Kenya,Rift Valley,Adult,,,"No teeth, horns fully developed Adult",mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,f95a3082-0b26-480d-8461-6ddf6758cb07
379,Smithsonian,163205,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,f1fad9e0-e966-48b5-bdfd-f8b7efa6c31b
380,Smithsonian,162000,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,20.86,53b14d44-4b88-49ee-8d62-095b9eeb5abe
381,Smithsonian,162001,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,18.89,bd7e22c4-e857-468c-ad41-2d83e1c7eb13
382,Smithsonian,163200,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,20.87,445a0156-ccec-47e6-9620-2021a8c68dc1
383,Smithsonian,163196,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,18.2,12706e3c-a172-471f-b308-3dca3a3c475a
384,Smithsonian,163197,Aepyceros melampus suara,Male,Kenya,,Young Adult,~2,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,19.03,d4c78131-65f7-4eb9-9318-48b14e218aa5
385,Smithsonian,163203,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,1ec87331-17af-4ca4-b946-301f63f9a581
386,Smithsonian,163198,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,6e5efe6c-209e-4013-b5e9-b6858075adca
387,Smithsonian,163199,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,19.79,8ca593ff-6f17-4770-a5d1-6f1cf503839c
388,Smithsonian,181893,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,Medapodial Width AP,,27c22a6b-7d17-4de3-aded-5eb1a74573e8
