,occurrenceID,references,scientificName,catalogNumber,otherCatalogNumbers,sex,ageValue,ageUnit,lifeStage,country,ageEstimationMethod,stateProvince,locality,verbatimLocality,decimalLatitude,decimalLongitude,verbatimLatitude,verbatimLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimEventDate,yearCollected,samplingProtocol,eventRemarks,measurementSide,materialSampleID,measurementType,measurementValue,measurementUnit,diagnosticID
47,,,Odocoileus virginianus,Z4567,,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Georgia,St. Catherines Island,St. Catherines Island,31.630556,-81.160139,31°37′50″N,81°9′36.5″W,,,,,,,"Collection Date, March 5, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant (2 fetus) within two weeks of birth""",mm,d2788c76-7249-4b1f-9167-9d9e3bd3323a
48,,,Odocoileus virginianus,Z4567,,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Georgia,St. Catherines Island,St. Catherines Island,31.630556,-81.160139,31°37′50″N,81°9′36.5″W,,,,,,,"Collection Date, March 5, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant (2 fetus) within two weeks of birth""",mm,b9c7a7e7-9d87-446f-8377-543996e414c3
49,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,UF 22584,Odocoileus virginianus,Z4569,,F,3,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, 50' west of dump on US 41",25.858889,-81.033889,25°51′32″N,81°02′02″W,,,,,,,"Collection Date, December 26, 1984",1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant, 1 female fetus 22 wks""",mm,5571302f-9893-4d1f-b5cf-de33b95cb743
50,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,UF 22584,Odocoileus virginianus,Z4569,,F,3,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, 50' west of dump on US 41",25.858889,-81.033889,25°51′32″N,81°02′02″W,,,,,,,"Collection Date, December 26, 1984",1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant, 1 female fetus 22 wks""",mm,131573ef-b8a5-4f7a-8eec-4e3aa8b19e3f
51,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,UF 22584,Odocoileus virginianus,Z4569,,F,3,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, 50' west of dump on US 41",25.858889,-81.033889,25°51′32″N,81°02′02″W,,,,,,,"Collection Date, December 26, 1984",1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant, 1 female fetus 22 wks""",mm,bc91240d-54b4-4e36-a996-c20aa8ec9afc
52,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,UF 22584,Odocoileus virginianus,Z4569,,F,3,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, 50' west of dump on US 41",25.858889,-81.033889,25°51′32″N,81°02′02″W,,,,,,,"Collection Date, December 26, 1984",1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant, 1 female fetus 22 wks""",mm,71c0bbbe-dbde-445d-9f51-72dc61b15999
53,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,UF 22584,Odocoileus virginianus,Z4569,,F,3,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, 50' west of dump on US 41",25.858889,-81.033889,25°51′32″N,81°02′02″W,,,,,,,"Collection Date, December 26, 1984",1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant, 1 female fetus 22 wks""",mm,7cd1a5ea-b096-44eb-b1bd-b9c87da823cd
54,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,UF 22584,Odocoileus virginianus,Z4569,,F,3,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, 50' west of dump on US 41",25.858889,-81.033889,25°51′32″N,81°02′02″W,,,,,,,"Collection Date, December 26, 1984",1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant, 1 female fetus 22 wks""",mm,a6e7650c-b036-433d-9fcb-9d73841b1b4d
55,F90F2F1B-0E9A-4571-9F7B-640749FF2AF4,UF 22584,Odocoileus virginianus,Z4569,,F,3,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, 50' west of dump on US 41",25.858889,-81.033889,25°51′32″N,81°02′02″W,,,,,,,"Collection Date, December 26, 1984",1984,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,R,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"""pregnant, 1 female fetus 22 wks""",mm,a864a813-7c75-4066-9710-d04eedc0fc56
56,C750D8DD-F3B4-412E-89CC-334EBEAB9BC2,UF22587,Odocoileus virginianus,Z4570,,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, Perochi grade north of black hole",26.166667,-81.25,26°,10.807'N;,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"not pregnant, not lactating",mm,c3e14449-0f9c-4fed-94d8-94822608e920
57,C750D8DD-F3B4-412E-89CC-334EBEAB9BC2,UF22587,Odocoileus virginianus,Z4570,,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, Perochi grade north of black hole",26.166667,-81.25,26°,10.807'N;,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"not pregnant, not lactating",mm,0563fc6a-1a9d-4f87-94c7-1d5db29a2c05
58,C750D8DD-F3B4-412E-89CC-334EBEAB9BC2,UF22587,Odocoileus virginianus,Z4570,,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, Perochi grade north of black hole",26.166667,-81.25,26°,10.807'N;,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"not pregnant, not lactating",mm,35fc1326-2689-450e-a718-0dd5a20dd969
59,C750D8DD-F3B4-412E-89CC-334EBEAB9BC2,UF22587,Odocoileus virginianus,Z4570,,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, Perochi grade north of black hole",26.166667,-81.25,26°,10.807'N;,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"not pregnant, not lactating",mm,337633f9-ad3f-4147-aff2-33d40c55d50c
60,C750D8DD-F3B4-412E-89CC-334EBEAB9BC2,UF22587,Odocoileus virginianus,Z4570,,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, Perochi grade north of black hole",26.166667,-81.25,26°,10.807'N;,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"not pregnant, not lactating",mm,19fcafa1-c27f-45b8-95e1-abac0be187ea
61,C750D8DD-F3B4-412E-89CC-334EBEAB9BC2,UF22587,Odocoileus virginianus,Z4570,,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, Perochi grade north of black hole",26.166667,-81.25,26°,10.807'N;,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"not pregnant, not lactating",mm,c8e64574-ef1e-4132-bd75-52999718cf9b
62,C750D8DD-F3B4-412E-89CC-334EBEAB9BC2,UF22587,Odocoileus virginianus,Z4570,,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, Perochi grade north of black hole",26.166667,-81.25,26°,10.807'N;,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,"not pregnant, not lactating",mm,05d57f62-0794-49ef-8a57-9876471aa789
63,,,Odocoileus virginianus,Z4571,,M,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, off campground road",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,,mm,5770d736-fbef-4a69-b09a-8bca3fe69a86
64,,,Odocoileus virginianus,Z4571,,M,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, off campground road",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,,mm,5d7b7953-1062-4e2c-b12e-805651e9ef0f
65,,,Odocoileus virginianus,Z4571,,M,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, off campground road",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,,mm,f306a549-afc3-4a5e-9f39-5027a125a2b7
66,,,Odocoileus virginianus,Z4571,,M,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, off campground road",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,,mm,9a5ff20f-1a80-4fe5-8bbb-7a6b19a4f010
67,,,Odocoileus virginianus,Z4571,,M,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, off campground road",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, March 4, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,reproductiveCondition,,mm,87112b8b-c049-4186-830b-42ebf02915c1
