,catalogNumber,collectionCode,decimalLatitude,decimalLongitude,verbatimEventDate,institutionCode,verbatimAgeValue,ageValue,ageUnit,verbatimLocality,sex,scientificName,yearCollected,measurementUnit,measurementType,measurementValue,materialSampleID
3683,62011,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1338.0,b8fcf68c-cd20-4df8-9bbd-4dd0974bafcf
3684,60170,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,0.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1343.0,4c06cddc-41b4-4959-805f-20c5cdbe854a
3685,62210,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,0.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1987,mm,full body length,1345.0,5ec857df-101b-4221-8f32-29554b828992
3686,18212,Mammals,17.748329199999997,-64.83167270000001,5/16/1972,TTU,,,,TWO FRIENDS ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1346.0,777e6233-2afb-4bc2-b417-d7cf34052446
3687,18199,Mammals,,,10/7/1972,TTU,,,,LAGRANGE ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1346.0,d900b197-5e91-4c0c-a0b4-08d61e85bc3a
3688,46590,Mamm,,,2/23/1953,MCZ,,,,"Ruby, Sycamore Canyon",female,Odocoileus virginianus cousei,1953,mm,full body length,1348.74,d0efe28d-ff62-4dc2-b052-92876622648a
3689,62076,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,3.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1351.0,5c0286d9-2dc1-4997-a348-4349220b8ce7
3690,62084,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1356.0,7c7e6f7e-1295-47e6-8380-6119a8c878a4
3691,62079,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,0.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,full body length,1360.0,767988ac-ae1a-48b8-8806-6a583646cec5
3692,62068,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1360.0,463f90c0-1d8e-4ad1-9fb3-3f95dec8e08b
3693,18206,Mammals,17.7508297,-64.8616714,8/26/1972,TTU,,,,PLEASANT VALLEY ESTATE,female,Odocoileus virginianus,1972,mm,full body length,1360.0,916c7e17-1b4c-461b-a239-9e938040f78c
3694,18193,Mammals,17.7655602,-64.8816681,8/3/1972,TTU,,,,CALIDONIA ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1360.0,71ce7625-4d7d-4a5b-90ab-0c1e00fb8694
3695,60130,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1364.0,c963bff0-d559-40a1-829e-10ae57b42209
3696,62045,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1364.0,5edf39c4-022b-4112-9f2e-9c2b3132d045
3697,61178,Mammals,35.375558000000005,-88.818928,12/1/1990,OMNH,,0.5 ,year,Chickasaw Wildlife Management Area,male,Odocoileus virginianus,1990,mm,full body length,1370.0,c9e94557-10c3-4a9c-b502-04f7e2f9c621
3698,61162,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,0.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1988,mm,full body length,1371.0,407c85cb-987d-4288-bf7f-125436e39596
3699,18189,Mammals,17.729719199999998,-64.8405609,10/16/1972,TTU,,,,ALLANDALE ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1372.0,29c28ff9-f2bd-407d-957c-15f2cf62fe0f
3700,18204,Mammals,17.7291698,-64.6680603,10/4/1972,TTU,,,,PETRONELLA ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1372.0,3bc318c3-4245-45f2-88b6-fcf9267c5f49
3701,65217,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,,,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1374.0,a9ddfda6-c0d2-4a69-8c0f-34ac5be4ba08
3702,62136,Mammals,36.48194,-89.32333,11/14/1987,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1987,mm,full body length,1376.0,28e6be26-4d26-4fc7-a6b6-aeb8aeb79f49
3703,60059,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1984,mm,full body length,1380.0,2fb1c2e3-f44d-498e-be83-128b2c4ceef3
3704,61098,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1381.0,e7a543f2-1d8c-441f-99e1-073283960c61
3705,65221,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,,,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1383.0,15a677af-0e09-49db-acfe-af2f0e34b5ba
3706,65219,Mammals,35.50028,-89.20833,10/27/1991,OMNH,,,,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1384.0,36ab5d44-439a-45a6-8638-4c0c333de608
3707,18198,Mammals,,,10/7/1972,TTU,,,,LAGRANGE ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1384.0,83bd22d7-8ae0-43f9-8e96-62fbb8888e7d
3708,18197,Mammals,17.7430592,-64.8266678,7/3/1972,TTU,,,,HARD LABOR ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1384.0,4474dd37-1680-4c0b-8ff3-b676d371123a
3709,63662,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1984,mm,full body length,1390.0,a6338878-5d75-4a06-93f6-b041f93a637b
3710,61101,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1390.0,985df5a8-9846-4ff8-aa95-684ade47a541
3711,62041,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1392.0,9421f045-91f7-4030-96ef-627009cb1595
3712,62284,Mammals,35.50028,-89.20833,10/25/1986,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,full body length,1395.0,cccb0ad8-b25c-46ac-8f17-ae6f434fd52e
3713,61154,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,full body length,1398.0,eeadcaf3-4569-4f1d-8567-f87e8f743de6
3714,61144,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1400.0,dac78e83-86e8-456d-9342-c68be6a2d756
3715,61118,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1400.0,20ed6d06-5d4f-4a9f-8b50-242e2304f3e5
3716,61005,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1403.0,b5aedfc1-6408-4a86-b378-be4d02cebe87
3717,62291,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1403.0,c8c063c5-0ae4-45d1-b663-aad66c38cb2f
3718,60152,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,full body length,1403.0,95f26e59-2f70-4733-b17c-2e06bffb706f
3719,61189,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1407.0,dd7e6ae5-39ed-4233-bc76-d4def9915b1d
3720,61024,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1408.0,1eb714d8-9081-44f8-ba8a-91c1409f3ae1
3721,65363,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,full body length,1409.0,d6fa9d26-3803-415d-82cb-e2c8cbf4916d
3722,62043,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1410.0,e93ecf07-fe0d-4a1f-8f05-768e4121b1b5
3723,61194,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1410.0,bc32dc14-48da-4757-818c-52bdc3884bd9
3724,60182,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1410.0,091e166e-72f8-453f-bc3d-383089561363
3725,62102,Mammals,36.44222,-89.34611,11/1/1990,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1412.0,6502fa52-9bc1-46d8-91f4-e585b48d8d59
3726,61165,Mammals,35.50028,-89.20833,10/15/1988,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1415.0,ba47ce27-66f2-492e-bd9b-f5ce465b0311
3727,61052,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1416.0,64e31cd1-3877-4c92-a0f7-c51ec113e7a1
3728,60192,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1418.0,fbe3fb2d-fce2-4a00-9db3-42f22455d475
3729,61153,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1420.0,062e524d-3282-4528-b91f-c160ed520800
3730,62213,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1420.0,707d3c23-6e57-43fc-b9d1-b696e30ff9a5
3731,63437,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1421.0,a28aef56-a8ad-4176-9fba-fa5da9ddf7a0
3732,61007,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,3.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1421.0,e7a836b9-0a3e-40da-8de6-da2648ce0392
3733,18208,Mammals,17.744169199999998,-64.8683319,5/29/1972,TTU,,,,PUNCH ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1422.0,bd475131-1f10-4a9e-9edf-f8abd89bd7e4
3734,18209,Mammals,17.744169199999998,-64.8683319,6/13/1972,TTU,,,,PUNCH ESTATE,male,Odocoileus virginianus,1972,mm,full body length,1422.0,0002e7b1-780a-4b76-81ec-0a649ec90f4f
3735,62170,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1423.0,eecbe5f5-765f-40dc-9afe-ac70be832a06
3736,60113,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,full body length,1423.0,12cfa462-31ee-4b6b-880d-18fa123c025f
3737,61129,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,8.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1429.0,dd899a3b-5d35-4783-b943-5f274d2358ef
3738,60187,Mammals,35.50028,-89.20833,10/24/1992,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1430.0,82639a43-4fe8-4b32-b3c3-0673a2aacb42
3739,61092,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1430.0,95327eb5-eff8-44ea-a9de-d7413837c5cf
3740,62160,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1432.0,a811ad9c-f11b-4fa0-a012-d59bece29348
3741,62031,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1432.0,4f8b4455-6f23-4d88-94c1-5d4f3c703e0a
3742,65289,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1432.0,49724f97-ba4a-4da9-949d-d41a5a436e69
3743,63651,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1432.0,e571eb3b-dd04-4c48-ac3e-4dbe013d3a3d
3744,62057,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,3.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1434.0,aff85b65-a345-4b6f-8fac-e49dbdb59a12
3745,61149,Mammals,35.50028,-89.20833,10/24/1991,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1435.0,aeaf9c0e-d5de-45b5-bef1-d4cc09ccdcde
3746,62001,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1435.0,97de3e0a-0873-4fa8-8678-c2496cbe6dea
3747,62162,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1435.0,73d09b3a-4e14-461e-b47c-7245abd0d209
3748,62222,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,full body length,1436.0,d3da5248-df67-4677-bd64-3082c61108d3
3749,62005,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1436.0,a7761b7b-1868-4a62-9656-df51bacf7dea
3750,62171,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1438.0,968d54a5-c5f2-49bd-a149-71b61c992354
3751,62035,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1440.0,6353c34b-b50a-4ee5-966c-a3d2855c260d
3752,32131,Mammal specimens,46.1694,-123.3789,7/11/2017,UWBM,,,,Puget Island,female,Odocoileus virginianus,2017,mm,full body length,1440.0,e0cfd843-1302-43e9-a72b-df0d9393da3d
3753,60169,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1440.0,106fd15f-62c0-4953-82ed-7eea2d556a1b
3754,65293,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,3.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1440.0,753f1341-4437-4ee8-8494-63a13b8a3621
3755,61083,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1440.0,b3bdcf5b-b8a0-4670-adc2-21ba3b7d03b0
3756,62167,Mammals,35.50028,-89.20833,10/27/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1441.0,c3eee856-0e06-40c7-b217-e40d152971d7
3757,61081,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1441.0,16edd37c-a028-430b-aa97-aa6924116e84
3758,62209,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,6.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1441.0,c2b40dd3-d12a-472a-9206-12283b341195
3759,62169,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1444.0,82e913ea-258a-4e8e-9c95-f9f84a47f89d
3760,62038,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1445.0,d1e10526-5195-40a7-972d-97391b840600
3761,61146,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1446.0,79e72f16-f983-4903-a2e6-b246ce4986df
3762,58282,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1984,mm,full body length,1447.0,5cf2faa9-5555-4d1f-85a6-79a6c4e4e753
3763,61019,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1447.0,aedd4ace-aba9-4e6a-adcf-dee1d599fcf9
3764,UAZ 14780,Mammals,31.49861,-111.32434099999999,10/26/1951,UAZ,,,,"1/2 mile W of Yellow Jacket Mine, SW of Arivaca, Cerro Colorado Mts.",male,Odocoileus virginianus,1951,mm,full body length,1450.0,397dab1a-325b-44af-8d89-45459221d825
3765,61086,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1450.0,446855cd-a2bb-4c62-a913-d0596d6710f4
3766,65230,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,,,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1451.0,6373201e-0f33-47a5-a83a-f063d138a81e
3767,62028,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1452.0,0c5c07e1-0161-4136-878e-3111dc9bcbf9
3768,61107,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1452.0,5d2dfe4e-f5d3-45dd-ba93-1ed8ef9e6e7b
3769,60120,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,1.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,full body length,1452.0,7532071e-c8ee-4c6f-873d-17fe15ab640e
3770,62288,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,5.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1452.0,c4b0a14f-bd60-47bc-a1ae-f7bb29aa1a87
3771,62024,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1452.0,7cd114b0-380e-495c-b713-1e19af219fe7
3772,62012,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1453.0,735afd2b-a252-4541-ba69-25374496ee96
3773,61156,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,full body length,1453.0,1e952681-b17c-4c5c-9765-2b5c25ef0877
3774,61015,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1453.0,9c909f95-ba42-419d-aaf9-3e573c8f299f
3775,62021,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1453.0,4080fb62-e478-404d-8a5d-6e3b0c1d0082
3776,61099,Mammals,35.50028,-89.20833,10/20/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1455.0,0dda516f-423c-4221-a282-b0d032df481f
3777,62046,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1457.0,0e5eb28c-62cb-4138-892d-021586feaaf0
3778,65203,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,,,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1458.0,618d8c2f-aaf8-4a05-9caa-e9ccae323bc0
3779,61141,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1460.0,fa75cd37-776b-41cd-a71e-912b7aa492c8
3780,UAZ 22353,Mammals,,,4/24/1974,UAZ,,,,Tucson Wildlife Research Unit Farm,male,Odocoileus virginianus,1974,mm,full body length,1460.5,b78484de-6686-422d-bcd1-ef66ec5df6e9
3781,62060,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1461.0,3832de2d-d0e9-4fab-82c4-f123472e77b8
3782,62290,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1462.0,aa7958b3-2f52-4da3-9c8e-9d277c2498db
3783,61112,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1465.0,afda5ee3-b5cb-4842-a1f8-d72a60298460
3784,62109,Mammals,36.44222,-89.34611,11/15/1987,OMNH,,4.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1466.0,d74d3078-fd9b-416a-9d27-088f6718b46a
3785,62161,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1466.0,2b919c44-576b-4f9d-9459-60bb1af628fe
3786,62039,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1468.0,432bdd4a-5854-4d48-a18b-3d19ff9b53d8
3787,63656,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1468.0,27c12ee4-cc86-4b31-97a6-488e4d283035
