,catalogNumber,individualID,collectionCode,decimalLatitude,decimalLongitude,verbatimEventDate,institutionCode,verbatimAgeValue,ageValue,ageUnit,verbatimLocality,sex,scientificName,yearCollected,measurementUnit,measurementType,measurementValue,diagnosticID
3923,61168,MammalsOMNH61168,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1540.0,83dfb56f-e0c7-4747-88ef-742a853fa17a
3924,60195,MammalsOMNH60195,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1540.0,3234f825-02dd-4c8c-9e77-8a99428b8280
3925,62103,MammalsOMNH62103,Mammals,36.44222,-89.34611,11/15/1987,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1987,mm,full body length,1540.0,8704b8cd-1fb0-470a-8161-253db99e1b9f
3926,62108,MammalsOMNH62108,Mammals,36.44222,-89.34611,11/15/1987,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1540.0,5c533bf7-a090-43c6-93da-30f5feedf47b
3927,62158,MammalsOMNH62158,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1542.0,ccf25d00-3345-4f9f-9ad4-4a4bc21a270d
3928,62272,MammalsOMNH62272,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,full body length,1542.0,140c15b7-f98a-4caf-9d7d-cbe0331474e1
3929,65350,MammalsOMNH65350,Mammals,36.44222,-89.34611,11/8/1987,OMNH,,2.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1542.0,f77a40da-61cd-47aa-bf09-4838001426d0
3930,60129,MammalsOMNH60129,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1543.0,dec82d8d-1f2b-4a43-9318-688472cf2e1b
3931,60123,MammalsOMNH60123,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,Hatchie National Wildlife Refuge,female,Odocoileus virginianus,1989,mm,full body length,1544.0,74d7e5cb-5a58-4230-8bea-26bae7aace36
3932,61040,MammalsOMNH61040,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1544.0,dfeed092-3011-4e24-9a71-f642d0eea7ef
3933,62146,MammalsOMNH62146,Mammals,36.48194,-89.32333,11/14/1987,OMNH,,2.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1987,mm,full body length,1544.0,6c671360-de33-428e-bf51-94716a0348e6
3934,65218,MammalsOMNH65218,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,,,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1545.0,bd9b9476-cdc0-4dad-96a8-67479f35a007
3935,60118,MammalsOMNH60118,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,3.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,full body length,1545.0,73353b19-1ffa-4183-863d-9a5e9bc1d636
3936,63502,MammalsOMNH63502,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1987,mm,full body length,1545.0,5cf12635-fbb4-4b80-92ad-435d5c114eb9
3937,63477,MammalsOMNH63477,Mammals,36.44222,-89.34611,10/29/1988,OMNH,,3.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1546.0,226b84d6-1dad-4fc5-b0d8-41276e60d935
3938,61169,MammalsOMNH61169,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,4.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1547.0,bc83240e-55bb-47bc-b2d1-2e5dcb2c7301
3939,61085,MammalsOMNH61085,Mammals,35.50028,-89.20833,10/21/1990,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1547.0,58e4f940-9783-4649-9cd1-fcc6959cb202
3940,61067,MammalsOMNH61067,Mammals,35.50028,-89.20833,10/21/1990,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1547.0,2aead6b1-9f99-463a-a8db-3b6a875f0e92
3941,62168,MammalsOMNH62168,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1548.0,ef9f74ca-c87a-4be8-8702-f049c6f6c916
3942,62259,MammalsOMNH62259,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1984,mm,full body length,1550.0,85c68a33-ef2c-4d26-b0a2-10375a9bf2d7
3943,62061,MammalsOMNH62061,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1550.0,6f559cf8-2e11-45f6-8f16-6aa2d54c5a3e
3944,60160,MammalsOMNH60160,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1550.0,f52bb7cc-07bc-4f14-b77f-c24959fb8f9d
3945,62292,MammalsOMNH62292,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1550.0,b0578683-085e-47e4-b5aa-0e595e94bad1
3946,62112,MammalsOMNH62112,Mammals,36.44222,-89.34611,11/13/1988,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1550.0,384ce61b-69ea-4bea-af21-e08efe85618f
3947,62221,MammalsOMNH62221,Mammals,35.50028,-89.20833,10/27/1984,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1984,mm,full body length,1550.0,fb52a7c5-331d-454b-b560-85dc747888f5
3948,65158,MammalsOMNH65158,Mammals,35.50028,-89.20833,10/21/1990,OMNH,,,,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1551.0,99a9b874-4ed4-4d55-a3ff-0a7e4b039570
3949,62110,MammalsOMNH62110,Mammals,36.44222,-89.34611,10/26/1991,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1551.0,7971fb68-afad-4e7e-9d76-433d139c6f55
3950,62089,MammalsOMNH62089,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1551.0,440da2cc-9d50-404e-a4c8-80adba197f76
3951,60156,MammalsOMNH60156,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,7.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1552.0,c37f5a56-3455-4c33-bb36-25da7c8534bb
3952,61094,MammalsOMNH61094,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1554.0,e1eb815a-d069-464e-b46b-76686c303211
3953,62029,MammalsOMNH62029,Mammals,35.50028,-89.20833,10/21/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1554.0,ba093e6f-dcf1-47cf-9c80-e073671847f2
3954,61195,MammalsOMNH61195,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1554.0,64c9460d-6ba2-4e1e-9e09-5fe57fa9968c
3955,62114,MammalsOMNH62114,Mammals,36.44222,-89.34611,11/29/1988,OMNH,,8.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1555.0,5e454991-3160-453d-9f82-be81c385c402
3956,63645,MammalsOMNH63645,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1555.0,7830c53b-3ace-4327-8630-1084a3424f27
3957,61196,MammalsOMNH61196,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,3.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1556.0,b366a5c5-3f2b-446c-81ed-cc88a55f59cf
3958,62135,MammalsOMNH62135,Mammals,36.48194,-89.32333,10/27/1990,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1556.0,15e01793-4d60-4342-b750-fd94cf871829
3959,62059,MammalsOMNH62059,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1556.0,3608d60d-0a6e-4c02-a041-f836f85794c6
3960,62040,MammalsOMNH62040,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1557.0,8f4c34ac-1dd8-4cf6-b310-834c26bbbe45
3961,61006,MammalsOMNH61006,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1557.0,d9bd63cd-177e-4158-aa1c-16f4e9c3eb62
3962,62118,MammalsOMNH62118,Mammals,36.44222,-89.34611,10/26/1991,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1557.0,2ca3a31a-3a56-4724-bdc7-21b24b2873e5
3963,61200,MammalsOMNH61200,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,3.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1558.0,641db8c5-9d37-463d-8155-41a0cf130068
3964,61199,MammalsOMNH61199,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,3.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1558.0,21039d9c-dac5-4f56-ad03-0c7e01240097
3965,61093,MammalsOMNH61093,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1558.0,43854fd2-01be-44b6-b3b7-ed3d5fa17783
3966,62137,MammalsOMNH62137,Mammals,36.48194,-89.32333,10/26/1991,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1558.0,b72a0407-171f-4f4b-846b-aa6e7112ac4d
3967,61110,MammalsOMNH61110,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1558.0,0b2d7beb-26f0-43a0-a3a0-42ad8f06d3c5
3968,60180,MammalsOMNH60180,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1559.0,69970123-e6ab-4570-b694-cbbe2c6d1d47
3969,60131,MammalsOMNH60131,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1560.0,29fd6f28-9c3c-4e28-ace0-969a883ac2c5
3970,62166,MammalsOMNH62166,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1560.0,05727122-62b1-43bf-a1b4-f541f4401811
3971,62164,MammalsOMNH62164,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1560.0,f3ef9d30-570b-4215-8668-f8a5caf2447d
3972,32135,Mammal specimensUWBM32135,Mammal specimens,46.2475,-123.4125,9/27/1978,UWBM,,,,Columbian White-tailed Dear Refuge,male,Odocoileus virginianus,1978,mm,full body length,1560.0,46f1f435-a708-412e-902c-254aab878cab
3973,61109,MammalsOMNH61109,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,4.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1561.0,c724a02b-929f-4147-b46d-daef1349e25c
3974,58601,MammalsOMNH58601,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1561.0,197934cb-208c-41f8-a907-3c0adcb882e7
3975,61059,MammalsOMNH61059,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1562.0,a7926bf0-5177-4105-bc14-cefb11557c8d
3976,63650,MammalsOMNH63650,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1984,mm,full body length,1562.0,748a8548-f062-4e7a-b13d-436eae8013d6
3977,63661,MammalsOMNH63661,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1984,mm,full body length,1562.0,20cfe7f4-8232-4fad-993c-a449a82c8ca2
3978,65150,MammalsOMNH65150,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,,,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1562.0,39f4e260-5549-48c9-a2a3-8a3021481560
3979,61164,MammalsOMNH61164,Mammals,35.50028,-89.20833,10/15/1988,OMNH,,6.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1562.0,88b9fddf-50c7-4e79-b485-91bd297f79af
3980,62287,MammalsOMNH62287,Mammals,35.50028,-89.20833,10/15/1988,OMNH,,4.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1562.0,e9c4c4f1-df79-427d-b969-b2fd2cabe1aa
3981,62096,MammalsOMNH62096,Mammals,36.44222,-89.34611,11/7/1987,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1563.0,bb558932-4cb0-4532-878c-6072ec2d6f2e
3982,65197,MammalsOMNH65197,Mammals,35.50028,-89.20833,10/25/1986,OMNH,,,,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1986,mm,full body length,1563.0,cb0a0105-f4d3-45b2-b439-5287c4f33ae0
3983,61061,MammalsOMNH61061,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1564.0,82b32b92-18c1-4e57-889a-42c05a7d014b
3984,60141,MammalsOMNH60141,Mammals,35.50028,-89.20833,10/21/1991,OMNH,,3.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,full body length,1565.0,789ce74b-6a1e-4923-ab27-a2fc384ab4b1
3985,61175,MammalsOMNH61175,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,0.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1565.0,59b0feb9-a787-4f2d-8c9a-ed637f581985
3986,62037,MammalsOMNH62037,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1565.0,91712fe3-6690-4df3-9822-eb948ead15b8
3987,60133,MammalsOMNH60133,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1567.0,a3b3cd21-49d9-46a4-bbaa-4b102d84fedf
3988,61029,MammalsOMNH61029,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1568.0,31d5f753-acc4-4aa5-819f-4b21d47fbb5c
3989,62092,MammalsOMNH62092,Mammals,36.44222,-89.34611,11/8/1987,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1568.0,a7b832c0-1fb8-4fcd-bf7b-ed5d441892a8
3990,62228,MammalsOMNH62228,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1986,mm,full body length,1570.0,faf50a9c-36d4-4d45-ac78-7e3373898c09
3991,65156,MammalsOMNH65156,Mammals,35.50028,-89.20833,10/25/1986,OMNH,,,,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1986,mm,full body length,1570.0,3f69bb3f-2cb8-4690-8c84-c77170685e04
3992,61065,MammalsOMNH61065,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1571.0,629d5a1b-d044-4df3-8400-ec6297edab32
3993,62025,MammalsOMNH62025,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1571.0,ef56a5cf-4ce9-4ab8-8bfa-feda6974151f
3994,60172,MammalsOMNH60172,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1571.0,d9b15927-1d1a-4c76-8c2d-40c85eb2f5b7
3995,62149,MammalsOMNH62149,Mammals,36.48194,-89.32333,11/5/1988,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1988,mm,full body length,1571.0,ffae0f89-a997-4485-8571-94af0f927fa8
3996,62052,MammalsOMNH62052,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1572.0,caa2100f-f3e9-44de-8f6e-724a65eb893c
3997,63669,MammalsOMNH63669,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,full body length,1572.0,6af96126-4422-43fe-8efa-cfc83e3a60d1
3998,62155,MammalsOMNH62155,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1573.0,03e0afc1-15b3-4253-8caa-7db5f3cf582e
3999,60111,MammalsOMNH60111,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,full body length,1574.0,6da12b4a-4c5d-4785-a9d8-c26358980267
4000,60181,MammalsOMNH60181,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1574.0,71f8e053-a8f1-4e7e-b86c-b6d1b36c85b6
4001,62093,MammalsOMNH62093,Mammals,36.44222,-89.34611,11/14/1987,OMNH,,3.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,full body length,1575.0,62652b2f-ede7-47c3-ad8a-cd46061f2941
4002,61139,MammalsOMNH61139,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,full body length,1575.0,020be459-8c29-4fbb-ad3e-01be74665295
4003,65312,MammalsOMNH65312,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,7.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1575.0,f2412787-5d5d-4442-a009-4443d3ba4b13
4004,62147,MammalsOMNH62147,Mammals,36.48194,-89.32333,11/8/1987,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1987,mm,full body length,1575.0,901a2748-e6a2-401f-b2d2-a20ecd713114
4005,65231,MammalsOMNH65231,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,,,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1576.0,1e26dfb3-eb3b-452b-aeb3-65ab92c533cf
4006,63649,MammalsOMNH63649,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1984,mm,full body length,1576.0,a9f45dd6-10f0-4937-a36c-ecb6370e713d
4007,62071,MammalsOMNH62071,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,full body length,1578.0,1507e7ce-d102-4879-b369-d9adc2e45594
4008,60135,MammalsOMNH60135,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,0.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1580.0,5a2d9444-338b-4fde-bd0b-bd57aacce22c
4009,62033,MammalsOMNH62033,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,full body length,1581.0,e3428c10-dee5-49e7-aea6-62b2b0866ea6
4010,61176,MammalsOMNH61176,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,9.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,full body length,1582.0,3d203cca-79e7-4330-9f06-5cac110cc8c8
4011,62062,MammalsOMNH62062,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,full body length,1582.0,f26481ab-592e-4b07-99ea-457edaff6ec8
4012,62282,MammalsOMNH62282,Mammals,35.50028,-89.20833,10/25/1986,OMNH,,3.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,full body length,1583.0,395efed7-7324-4ac7-9948-8d147b516983
4013,60089,MammalsOMNH60089,Mammals,35.375558000000005,-88.818928,1/13/1990,OMNH,,2.5 ,year,Chickasaw Wildlife Management Area,female,Odocoileus virginianus,1990,mm,full body length,1583.0,4113ccfe-34e3-40f5-bcb0-fd01f5bfaaf4
4014,62026,MammalsOMNH62026,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,full body length,1583.0,0052a6df-5cf6-4bca-9a15-23b1520ed15d
4015,60190,MammalsOMNH60190,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,full body length,1584.0,d58a4d9f-2347-459c-80bd-af1d2f1ea9b0
4016,65204,MammalsOMNH65204,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,,,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1585.0,a9b1e931-baf8-496c-81d0-26ea4cb1c9f6
4017,65160,MammalsOMNH65160,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,,,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,full body length,1585.0,3549bc3d-b0bb-4592-80c5-4053f0deab0b
