"materialSampleID","sitename","verbatimEventDate","sex","measurementSide","verbatimLocality","scientificName","measurementValue","minimumChronometricAge","maximumChronometricAge","measurementType","individualID","measurementUnit","observationID"
"AS89/229","","","unknown","left","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS89/229","mm","d9e59ad1-e8e0-43a4-901c-5d75a65ef33b"
"AS89/419","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS89/419","mm","2653a1a2-5cc6-4d58-b583-b2e713eaedba"
"AS89/420","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS89/420","mm","f72b5af3-7a11-4c84-936a-91d133192e09"
"AS91/290","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS91/290","mm","841722a2-0fd4-493b-93b2-60e593bf7751"
"AS91/313","","","unknown","right","new","""Hipparion""  sp.",38.8,"10.8","9.0","{metacaral proximal breadth}","AS91/313","mm","1881f780-2440-4d23-bab3-7d193b523602"
"AS91/42","","","unknown","right","new","""Hipparion""  sp.",38.2,"10.8","9.0","{metacaral proximal breadth}","AS91/42","mm","22ace66e-33bb-440d-a679-2eabe3a80e77"
"AS91/420","","","unknown","left","new","""Hipparion""  sp.",35.8,"10.8","9.0","{metacaral proximal breadth}","AS91/420","mm","28a0fc12-8574-4da9-977d-399d3cd2b02a"
"AS91/516","","","unknown","right","new","""Hipparion""  sp.",37.8,"10.8","9.0","{metacaral proximal breadth}","AS91/516","mm","6f7ab8af-b377-4bb5-af67-dee215df12cf"
"AS91/543","","","unknown","left","new","""Hipparion""  sp.",38.7,"10.8","9.0","{metacaral proximal breadth}","AS91/543","mm","3004bc4e-c67f-44c5-ae14-b8d4cc08470f"
"AS91/554","","","unknown","left","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS91/554","mm","24699df5-2f6f-48b0-b71e-db3de057e1ce"
"AS91/578","","","unknown","norecord","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS91/578","mm","53ae128c-6eb9-427f-8996-6cbccfb75d56"
"AS91/608","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS91/608","mm","5850edaa-9ee9-471c-be9e-9fbcfa4b99a3"
"AS91/857","","","unknown","right","new","""Hipparion""  sp.",40,"10.8","9.0","{metacaral proximal breadth}","AS91/857","mm","3022febe-93a1-45f6-aa93-fb69f7eb38cb"
"AS92/228","8B","","unknown","left","new","Cormohipparion sinapensis",35.5,"10.02",NA,"{metacaral proximal breadth}","AS92/228","mm","9c11e294-8175-4f76-a2cd-5647ed8eac77"
"AS92/237","8B","","unknown","right","new","""Hipparion""  sp.",39.5,"10.02",NA,"{metacaral proximal breadth}","AS92/237","mm","07513a0f-f72c-4dd1-a2c8-23d326f2ec4d"
"AS92/238","8B","","unknown","right","new","Cormohipparion sinapensis",36.2,"10.02",NA,"{metacaral proximal breadth}","AS92/238","mm","90017c28-bf26-4009-8c05-bb2c164d4c35"
"AS92/239","","","unknown","left","new","""Hipparion""  sp.",39.5,"10.8","9.0","{metacaral proximal breadth}","AS92/239","mm","6d713cb8-37e5-4a63-96df-1625f610ad74"
"AS92/260","","","unknown","left","new","""Hipparion""  sp.",38.9,"10.8","9.0","{metacaral proximal breadth}","AS92/260","mm","48ab8532-4fcd-40a5-aa71-a1c86c44a3a5"
"AS92/275","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS92/275","mm","3f9cbfff-1bf5-40aa-88dc-42298d52d95d"
"AS92/289","72","","unknown","left","new","""Hipparion""  sp. 1",39.6,"10","19","{metacaral proximal breadth}","AS92/289","mm","53cb1792-d913-405f-9135-a20226014117"
"AS92/888","","","unknown","left","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS92/888","mm","0d3892d1-fa4e-46ce-899b-2b0b845ad9d7"
"AS93/1009","","","unknown","right","new","""Hipparion""  sp.",0,"9.8",NA,"{metacaral proximal breadth}","AS93/1009","mm","c8443ed9-cc06-46f9-8183-112911e430cd"
"AS93/1127","","","unknown","left","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS93/1127","mm","4e8f0a57-c8cc-4d2f-8feb-5195ea647a7f"
"AS93/1215","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS93/1215","mm","58ea58bb-b5cf-4718-aa56-4f50c676be2a"
"AS93/505","","","unknown","left","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS93/505","mm","c6788cca-f141-411e-a0aa-c8d8fb93a39e"
"AS93/56","","","unknown","left","new","""Hipparion""  sp.",36.7,"10.8","9.0","{metacaral proximal breadth}","AS93/56","mm","7584ef1c-360d-4e9c-9e27-998f8e4459aa"
"AS93/604A","","","unknown","left","new","""Hipparion""  sp.",36.4,"10.8","9.0","{metacaral proximal breadth}","AS93/604A","mm","7fc2f89e-62bf-4022-a4c4-4b506de4a06d"
"AS93/840","12","","unknown","left","new","""Hipparion""  kecigibi",37.5,"9.69",NA,"{metacaral proximal breadth}","AS93/840","mm","8c4a6875-2e9d-4ccd-8d52-26be5c9af99b"
"AS93/879","","","unknown","norecord","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS93/879","mm","6e7e7933-6e4d-40ef-a54f-b4923a51ad9c"
"AS93/9","","","unknown","right","new","""Hipparion""  sp.",35.3,"10.8","9.0","{metacaral proximal breadth}","AS93/9","mm","80149190-5f2f-4801-903e-e4396d78eac1"
"AS94/294","","","unknown","right","new","""Hipparion""  sp.",42,"10.8","9.0","{metacaral proximal breadth}","AS94/294","mm","2cbff710-71c0-47c4-a45c-edf7591c7d25"
"AS94/607","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS94/607","mm","dc2bae5b-4893-4000-8ef7-b40c6d6e6d72"
"AS94/608","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS94/608","mm","4162b4e3-a9ec-4910-b871-9ab437ebc83d"
"AS94/610","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS94/610","mm","0277f5e9-4636-4f9e-8cb9-80fd9a327f44"
"AS94/842","","","unknown","left","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS94/842","mm","71aea40e-574a-4ba0-81c7-03378e11565c"
"AS94/884","","","unknown","right","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS94/884","mm","a4b2539f-0281-4c1c-9570-fb21d150712a"
"AS94/964","","","unknown","left","new","""Hipparion""  sp.",0,"10.8","9.0","{metacaral proximal breadth}","AS94/964","mm","52d227c7-2308-4bc9-acff-9bec69fc94a6"
"MNHNAKA19","","","unknown","right","new","""Hipparion""  sp.",0,"7.2",NA,"{metacaral proximal breadth}","MNHNAKA19","mm","0cbc7cd7-8e4e-45d6-86e5-2493e54017b0"
"MNHNAKA21","","","unknown","right","new","""Hipparion""  sp.",36.2,"7.2",NA,"{metacaral proximal breadth}","MNHNAKA21","mm","cec0150e-3e71-45c9-a3e4-277ab439c177"
"MNHNAKA36","","","unknown","right","new","""Hipparion""  sp.",0,"7.2",NA,"{metacaral proximal breadth}","MNHNAKA36","mm","4af0e719-50b7-44e2-aa73-002e8bd6a31d"
"MNHNAKA9","","","unknown","left","new","""Hipparion""  sp.",0,"7.2",NA,"{metacaral proximal breadth}","MNHNAKA9","mm","f2d466b6-6d71-4517-8b97-bd15004139a0"
"MNHNTRQ1125","OZ02","","unknown","right","new","""Hipparion""  kecigibi",37.1,"9.69",NA,"{metacaral proximal breadth}","MNHNTRQ1125","mm","5f7c1711-9ff2-4f6f-8b1b-2a6daa3027c4"
"MNHNTRQ1126","OZ02","","unknown","right","new","""Hipparion""  uzunagizli",36.4,"9.69",NA,"{metacaral proximal breadth}","MNHNTRQ1126","mm","5daad87e-5421-4b66-a1d5-501bf4bf05e9"
"MNHNTRQ1127","OZ02","","unknown","left","new","""Hipparion""  kecigibi",36.8,"9.69",NA,"{metacaral proximal breadth}","MNHNTRQ1127","mm","920b787d-30c8-4b5c-9ab5-1307df24f016"
"MNHNTRQ1129","SO1/OZ01","","unknown","right","new","""Hipparion""  kecigibi",37.3,"9.78",NA,"{metacaral proximal breadth}","MNHNTRQ1129","mm","8b5f82a9-4590-4e52-b4c0-5194d9bea8cf"
"AK11-133","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",43.3,"7.1",NA,"{metacaral proximal breadth}","AK11-133","mm","551a9e1d-d6d5-46d3-81cd-fab5e40ad064"
"AK11-134","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",41.1,"7.1",NA,"{metacaral proximal breadth}","AK11-134","mm","f4f37177-dbe1-4f7a-9c32-6112ccab7387"
"AK11-20","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",41.9,"7.1",NA,"{metacaral proximal breadth}","AK11-20","mm","561021f0-1474-4f81-9a36-9aae6107d32f"
"AK11-23","","","unknown","norecord","new","""Hipparion""  sp.",41.7,"7.1",NA,"{metacaral proximal breadth}","AK11-23","mm","8ee9c838-80aa-40ca-94b3-50367314935a"
"AK11-393","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",NA,"7.1",NA,"{metacaral proximal breadth}","AK11-393","mm","20dca521-d255-4ce9-a46e-6e11f386e642"
"AK11-56B","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",42.3,"7.1",NA,"{metacaral proximal breadth}","AK11-56B","mm","1bcccc38-f9af-48b0-b6cf-c0b6be7c69a5"
"AK11-98K","","","unknown","norecord","new","cf. Hippotherium brachypus",44.5,"7.1",NA,"{metacaral proximal breadth}","AK11-98K","mm","5dea0f03-1412-4552-bc89-5383c706753f"
"AK12-219","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",NA,"7.1",NA,"{metacaral proximal breadth}","AK12-219","mm","7c2e2390-0d52-4da8-9814-b9726d3507eb"
"AK12-3","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",42.1,"7.1",NA,"{metacaral proximal breadth}","AK12-3","mm","223ddfe6-b684-45b7-b02d-d365974cb315"
"AK12-34","","","unknown","norecord","new","cf. Hippotherium brachypus",45.1,"7.1",NA,"{metacaral proximal breadth}","AK12-34","mm","0f3730d4-c444-43c5-a015-6888e0f3c9a7"
"AK12-35","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",36.3,"7.1",NA,"{metacaral proximal breadth}","AK12-35","mm","77636639-0266-420a-8aeb-228a7e14b521"
"AK14","","","unknown","norecord","new","""Hipparion""  sp.",42.4,"7.1",NA,"{metacaral proximal breadth}","AK14","mm","e9ec5e32-e853-4f81-8d52-07b697b3dcb4"
"AK2-243","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",30.96,"7.1",NA,"{metacaral proximal breadth}","AK2-243","mm","5b9c6460-d4c9-4919-8fd7-f5cc781f8ba6"
"AK2-393","","","unknown","norecord","new","""Hipparion""  sp.",36.6,"7.1",NA,"{metacaral proximal breadth}","AK2-393","mm","00032bbe-a3ce-4202-a469-93560198cae2"
"AK2-44b","","","unknown","norecord","new","""Hipparion""  sp.",41.1,"7.1",NA,"{metacaral proximal breadth}","AK2-44b","mm","7d4c783b-0878-4ea8-8084-665dd89a5127"
"AK2-5","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",33.7,"7.1",NA,"{metacaral proximal breadth}","AK2-5","mm","7c7cc40b-bb37-4e42-8926-c2277426d313"
"AK2-8","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",NA,"7.1",NA,"{metacaral proximal breadth}","AK2-8","mm","d1157c71-ef69-405b-b06e-06103fab1f19"
"AK2-97","","","unknown","norecord","new","cf. Hippotherium brachypus",46.5,"7.1",NA,"{metacaral proximal breadth}","AK2-97","mm","b28c795e-7d72-4b08-945a-84eb77bddfa9"
"AK3-1","","","unknown","norecord","new","""Hipparion""  sp.",41.85,"7.1",NA,"{metacaral proximal breadth}","AK3-1","mm","89a3fdfc-11bd-446e-9430-00904cc00ea3"
"AK3-139","","","unknown","norecord","new","""Hipparion""  sp.",41.4,"7.1",NA,"{metacaral proximal breadth}","AK3-139","mm","ca05a8c9-f068-4d58-8107-43e719cd2fcd"
"AK3-140","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",41.97,"7.1",NA,"{metacaral proximal breadth}","AK3-140","mm","0056905a-7332-4af1-9c25-c3928983fa33"
"AK3-144","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",NA,"7.1",NA,"{metacaral proximal breadth}","AK3-144","mm","fcf2b803-a926-4f31-8665-5dce2ef3cd46"
"AK3-260","","","unknown","norecord","new","""Hipparion""  sp.",42.2,"7.1",NA,"{metacaral proximal breadth}","AK3-260","mm","92b71180-12dd-48ad-a7e9-46dd2cdaded2"
"AK3-262","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",31.7,"7.1",NA,"{metacaral proximal breadth}","AK3-262","mm","9986e3a2-6934-4542-9bb3-6b1cf2784d32"
"AK3-264","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",42.2,"7.1",NA,"{metacaral proximal breadth}","AK3-264","mm","ce87e3fa-2e1a-4159-983a-2d0f546a2561"
"AK3-4","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",39.1,"7.1",NA,"{metacaral proximal breadth}","AK3-4","mm","55c06f80-ae42-4852-bfae-2d2179f1b930"
"AK4-151","","","unknown","norecord","new","cf. Hippotherium brachypus",44.6,"7.1",NA,"{metacaral proximal breadth}","AK4-151","mm","646cdb32-acba-4da7-9542-d04aad44aa9f"
"AK4-152","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",35.7,"7.1",NA,"{metacaral proximal breadth}","AK4-152","mm","71d93d1a-5ce2-458f-8466-8f2708fe8e50"
"AK4-96","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",34.9,"7.1",NA,"{metacaral proximal breadth}","AK4-96","mm","21f375ec-62c6-4ebb-adc5-f5bfc635a532"
"AK4-97","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",32.8,"7.1",NA,"{metacaral proximal breadth}","AK4-97","mm","bd2b532e-fc22-4bf2-ac71-7c86a79f4731"
"AK4-98","","","unknown","norecord","new","""Hipparion""  sp.",39.5,"7.1",NA,"{metacaral proximal breadth}","AK4-98","mm","b4053430-6265-450f-93e4-0ecd3d64e9ad"
"AK5","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",36.15,"7.1",NA,"{metacaral proximal breadth}","AK5","mm","382a4ce9-6e47-4dc6-a00f-bdc97cea0f0c"
"AK5-155","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",37.6,"7.1",NA,"{metacaral proximal breadth}","AK5-155","mm","946e94f2-bc6e-44b1-89c0-ff1c46c7e0dc"
"AK5-179","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",NA,"7.1",NA,"{metacaral proximal breadth}","AK5-179","mm","26466b21-1dfd-49dc-84c9-f355ef9aaaaf"
"AK5-220","","","unknown","norecord","new","""Hipparion""  sp.",40,"7.1",NA,"{metacaral proximal breadth}","AK5-220","mm","f7dd6ad2-20df-41ee-a56f-f044294a87db"
"AK5-394","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",41.18,"7.1",NA,"{metacaral proximal breadth}","AK5-394","mm","998a622e-3155-44a2-95c6-8b5ddd6529f5"
"AK5-395","","","unknown","norecord","new","cf. Hippotherium brachypus",43.2,"7.1",NA,"{metacaral proximal breadth}","AK5-395","mm","56bfbe51-956c-4ad7-ad63-1979f19e6ba4"
"AK5-475","","","unknown","norecord","new","cf. Hippotherium brachypus",46.2,"7.1",NA,"{metacaral proximal breadth}","AK5-475","mm","7c67cc2c-1fcb-419c-946c-44509db53e08"
"AK5-476","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",40,"7.1",NA,"{metacaral proximal breadth}","AK5-476","mm","eb81f1f7-07f3-45f9-9b0f-b2cb4a571d18"
"AK5-477","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",39.9,"7.1",NA,"{metacaral proximal breadth}","AK5-477","mm","d5c74367-4a31-496b-be25-48fec792ee94"
"AK5-479","","","unknown","norecord","new","""Hipparion""  sp.",39.5,"7.1",NA,"{metacaral proximal breadth}","AK5-479","mm","03ada8a6-169b-4e16-aa86-70af9a909572"
"AK5-47b","","","unknown","norecord","new","""Hipparion""  sp.",38.5,"7.1",NA,"{metacaral proximal breadth}","AK5-47b","mm","9a110532-83c5-4a37-9547-a0b06e7314b4"
"AK5-543","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",34.9,"7.1",NA,"{metacaral proximal breadth}","AK5-543","mm","2bdc10c7-7b7b-4254-b1f6-31cc30f8340f"
"AK5-546","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",36.3,"7.1",NA,"{metacaral proximal breadth}","AK5-546","mm","5f510d1d-1c16-4225-9ca8-6d107580e993"
"AK5-5A","","","unknown","norecord","new","cf. Hippotherium brachypus",44.6,"7.1",NA,"{metacaral proximal breadth}","AK5-5A","mm","17e5a358-ad24-46eb-8ea2-9039231b6bdd"
"AK5-6","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",38.8,"7.1",NA,"{metacaral proximal breadth}","AK5-6","mm","27aa0439-7c9a-4d9b-84e3-fa923c1d2850"
"AK5-75","","","unknown","norecord","new","cf. Hippotherium brachypus",46.4,"7.1",NA,"{metacaral proximal breadth}","AK5-75","mm","c2fba7b3-33ee-48eb-a86d-017cbf1c417b"
"AK5-76","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",36.1,"7.1",NA,"{metacaral proximal breadth}","AK5-76","mm","d3f64c6d-5a6d-45e8-bd31-7c8e56c44fa7"
"AK6-107","","","unknown","norecord","new","""Hipparion""  sp.",42.25,"7.1",NA,"{metacaral proximal breadth}","AK6-107","mm","c278a72b-8db2-4259-9ff4-21f2807a9c9c"
"AK6-195","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",34.1,"7.1",NA,"{metacaral proximal breadth}","AK6-195","mm","ee6a32f6-4f17-41ff-8cfd-95b9b87c6448"
"AK6-248B","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",33.6,"7.1",NA,"{metacaral proximal breadth}","AK6-248B","mm","f46b322d-7852-41f2-b60d-4aa7320047a8"
"AK6-259B","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",34.8,"7.1",NA,"{metacaral proximal breadth}","AK6-259B","mm","72d78967-d71c-4ed4-abf1-145626c47bcc"
"AK6-261D","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",33.6,"7.1",NA,"{metacaral proximal breadth}","AK6-261D","mm","bcac0cc9-daaa-4d9d-a6c5-852866453e11"
"AK6-273","","","unknown","norecord","new","""Hipparion""  sp.",NA,"7.1",NA,"{metacaral proximal breadth}","AK6-273","mm","9534e196-ac44-4623-a0a2-303441399c37"
"AK6-278","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",NA,"7.1",NA,"{metacaral proximal breadth}","AK6-278","mm","68545465-139f-4bde-87e3-f7638d29670c"
"AK6-4","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",NA,"7.1",NA,"{metacaral proximal breadth}","AK6-4","mm","7130ddcc-0a88-42e2-9cf1-0132ce78db1c"
"AK6-9","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",NA,"7.1",NA,"{metacaral proximal breadth}","AK6-9","mm","62553c9d-0775-4e2a-8412-eb00dc97f61b"
"AK7-14","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",36.2,"7.1",NA,"{metacaral proximal breadth}","AK7-14","mm","b2ea9f70-7ba5-4057-bad2-c8d936f5fb01"
"AK7-43","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",35.6,"7.1",NA,"{metacaral proximal breadth}","AK7-43","mm","e226ceab-1956-434c-8ff3-d418e5437a60"
"AK7-44","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",NA,"7.1",NA,"{metacaral proximal breadth}","AK7-44","mm","42d61307-33b0-4b06-b757-6e79b9db819d"
"AKA43","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",34.12,"7.1",NA,"{metacaral proximal breadth}","AKA43","mm","52e8bbdb-73d1-4c66-9aa6-038cf2e59516"
"AKA55","","","unknown","norecord","new","Cremohipparion  cf. moldavicum",35,"7.1",NA,"{metacaral proximal breadth}","AKA55","mm","3f4c08de-448e-4fbd-9529-0e6d7d6c182d"
"AKK116","","","unknown","norecord","new","""Hipparion""  cf. dietrichi",41.85,"7.1",NA,"{metacaral proximal breadth}","AKK116","mm","12c50c04-355c-4d78-869e-b46edef73ef0"
"ACA257b","","","unknown","right","new","Proboscidipparion heintzi",48.4,"4.0",NA,"{metacaral proximal breadth}","ACA257b","mm","bf52bc4f-ffa8-4639-b472-23787182f5d6"
"ACA49a","","","unknown","right","new","Proboscidipparion heintzi",50.2,"4.0",NA,"{metacaral proximal breadth}","ACA49a","mm","327275a5-fe43-4cd4-8456-79c6cc2f520b"
"ACA56","","","unknown","right","new","Plesiohipparion longipes",44,"4.0",NA,"{metacaral proximal breadth}","ACA56","mm","02864d50-2f3e-453b-8a0b-842954e99271"
"MNHNACA149a","","","unknown","left","new","Proboscidipparion heintzi",48.7,"4.0",NA,"{metacaral proximal breadth}","MNHNACA149a","mm","5bb2054e-7bf9-4ef8-8978-346c560f56db"
"MNHNACA237","","","unknown","right","new","Proboscidipparion heintzi",46.3,"4.0",NA,"{metacaral proximal breadth}","MNHNACA237","mm","8a8d8b5b-d4d1-476d-a351-e38c0ec16bdb"
"MNHNACA238A","","","unknown","right","new","Proboscidipparion heintzi",NA,"4.0",NA,"{metacaral proximal breadth}","MNHNACA238A","mm","b1a3c382-306e-4856-addf-c34d1c2d7d44"
"MNHNACA257","","","unknown","right","new","Proboscidipparion heintzi",48.4,"4.0",NA,"{metacaral proximal breadth}","MNHNACA257","mm","cd8ca984-8ebb-428a-b77e-9636de4825bc"
"MNHNACA345","","","unknown","right","new","Proboscidipparion heintzi",48.8,"4.0",NA,"{metacaral proximal breadth}","MNHNACA345","mm","8191b064-face-46ff-b0b0-216ab8e4c4a8"
"MNHNACA346","","","unknown","left","new","Proboscidipparion heintzi",48.9,"4.0",NA,"{metacaral proximal breadth}","MNHNACA346","mm","cda68497-6294-44da-8040-d2d4b25dd721"
"MNHNACA49a","","","unknown","right","new","Proboscidipparion heintzi",50.2,"4.0",NA,"{metacaral proximal breadth}","MNHNACA49a","mm","71ef02c6-defd-4c17-9907-29c897157863"
"MNHNACA54","","","unknown","left","new","Proboscidipparion heintzi",47.1,"4.0",NA,"{metacaral proximal breadth}","MNHNACA54","mm","70b90552-45e0-486b-a84e-6b6fb360eb82"
"ISP17P33A","","","unknown","left","new","""Hipparion""  sp.",NA,"7.1",NA,"{metacaral proximal breadth}","ISP17P33A","mm","f79b1728-3776-4492-940c-de665c17957f"
"ISP25P26A","","","unknown","left","new","""Hipparion""  sp.",NA,"7.1",NA,"{metacaral proximal breadth}","ISP25P26A","mm","13e73fbb-e16d-4a8d-9365-fa65b134abc6"
"ISP27P25B","","","unknown","right","new","""Hipparion""  sp.",31.9,"7.1",NA,"{metacaral proximal breadth}","ISP27P25B","mm","23ad6fdd-01f1-4fe3-9576-87c72224135d"
"ISP33P15A","","","unknown","left","new","""Hipparion""  sp.",NA,"7.1",NA,"{metacaral proximal breadth}","ISP33P15A","mm","d031af3e-b52f-4068-971d-9d90994c31df"
"AaO194","","","unknown","norecord","new","Eurygnathohippus pomeli",44.8,"2.5",NA,"{metacaral proximal breadth}","AaO194","mm","6c9748e5-855e-4685-93a3-60c6fb517846"
"AaO2831","","","unknown","norecord","new","Eurygnathohippus pomeli",NA,"2.5",NA,"{metacaral proximal breadth}","AaO2831","mm","68c4cbc4-6f3b-49b3-94c2-da91746c01f4"
"AaO3706","","","unknown","norecord","new","Eurygnathohippus pomeli",43,"2.5",NA,"{metacaral proximal breadth}","AaO3706","mm","c8f316f1-95ff-404d-bed4-f58a1d6000eb"
